date	time	subject	trialcode	trialnum	latency	response
020613	10:07	95169	speed	1	3645	47
020613	10:07	95169	error	2	3097	95
020613	10:07	95169	whichhand	3	7092	Left
020613	10:07	95169	yane	1	6532	yane
020613	10:07	95169	5yane	2	2934	5
020613	10:07	95169	army	3	3671	army
020613	10:07	95169	13army	4	3907	4
020613	10:07	95169	beeg	5	3494	beeg
020613	10:07	95169	9beeg	6	5168	2
020613	10:07	95169	lion	7	3241	lion
020613	10:07	95169	23lion	8	2198	7
020613	10:07	95169	taxe	9	4444	taxe
020613	10:07	95169	8taxe	10	465	3
020613	10:07	95169	pest	11	2884	pest
020613	10:07	95169	14pest	12	2887	4
020613	10:07	95169	sour	13	2459	sour
020613	10:07	95169	18sour	14	4063	3
020613	10:07	95169	jame	15	2907	jame
020613	10:07	95169	5jame	16	1181	7
020613	10:07	95169	ugly	17	2636	ugly
020613	10:07	95169	19ugly	18	640	1
020613	10:07	95169	mom	19	2917	mom
020613	10:07	95169	23mom	20	910	9
020613	10:07	95169	lake	21	2343	lake
020613	10:07	95169	16lake	22	768	8
020613	10:07	95169	bees	23	3407	bees
020613	10:07	95169	21bees	24	6069	5
020613	10:07	95169	nip	25	2610	nip
020613	10:07	95169	22nip	26	1784	4
020613	10:07	95169	nop	27	3030	nop
020613	10:07	95169	10nop	28	1203	3
020613	10:07	95169	blue	29	2569	blue
020613	10:07	95169	18blue	30	1225	7
020613	10:07	95169	cold	31	3406	cold
020613	10:07	95169	19cold	32	6333	5
020613	10:07	95169	lice	33	2176	lice
020613	10:07	95169	13lice	34	5527	7
020613	10:07	95169	dax	35	5353	dax
020613	10:07	95169	8dax	36	5081	2
020613	10:07	95169	plin	37	2606	plin
020613	10:07	95169	10plin	38	3883	7
020613	10:07	95169	lump	39	2702	lump
020613	10:07	95169	23lump	40	872	3
020613	10:07	95169	win	41	2500	win
020613	10:07	95169	18win	42	902	9
020613	10:07	95169	jabe	43	3591	jabe
020613	10:07	95169	2jabe	44	791	6
020613	10:07	95169	yofe	45	2989	yofe
020613	10:07	95169	1yofe	46	1012	3
020613	10:07	95169	soob	47	3217	soob
020613	10:07	95169	7soob	48	2959	5
020613	10:07	95169	slap	49	2631	slap
020613	10:07	95169	16slap	50	548	1
020613	10:07	95169	nobe	51	2667	nobe
020613	10:07	95169	1nobe	52	5103	4
020613	10:07	95169	frog	53	2434	frog
020613	10:07	95169	15frog	54	975	8
020613	10:07	95169	more	55	2542	more
020613	10:07	95169	12more	56	551	7
020613	10:07	95169	hide	57	2662	hide
020613	10:07	95169	13hide	58	1298	6
020613	10:07	95169	peka	59	2548	peka
020613	10:07	95169	4peka	60	540	6
020613	10:07	95169	scar	61	2668	scar
020613	10:07	95169	20scar	62	848	1
020613	10:07	95169	cow	63	3004	cow
020613	10:07	95169	16cow	64	594	7
020613	10:07	95169	pems	65	3200	pems
020613	10:07	95169	4pems	66	526	5
020613	10:07	95169	yeet	67	2295	yeet
020613	10:07	95169	3yeet	68	4617	4
020613	10:07	95169	sad	69	2423	sad
020613	10:07	95169	20sad	70	1309	3
020613	10:07	95169	wish	71	2423	wish
020613	10:07	95169	17wish	72	845	7
020613	10:07	95169	lik	73	3032	lik
020613	10:07	95169	11lik	74	3589	6
020613	10:07	95169	jobe	75	2469	jobe
020613	10:07	95169	1jobe	76	1304	4
020613	10:07	95169	voom	77	3178	voom
020613	10:07	95169	7voom	78	1209	3
020613	10:07	95169	tage	79	2383	tage
020613	10:07	95169	9tage	80	3038	4
020613	10:07	95169	yate	81	2107	yate
020613	10:07	95169	2yate	82	1437	5
020613	10:07	95169	yoop	83	4433	yoop
020613	10:07	95169	11yoop	84	1902	3
020613	10:07	95169	tutk	85	2666	tutk
020613	10:07	95169	5tutk	86	3357	2
020613	10:07	95169	life	87	1766	life
020613	10:07	95169	12life	88	5796	9
020613	10:07	95169	woem	89	2013	woem
020613	10:07	95169	4woem	90	2729	3
020613	10:07	95169	silk	91	2083	silk
020613	10:07	95169	19silk	92	1301	8
020613	10:07	95169	slin	93	1760	slin
020613	10:07	95169	6slin	94	2214	6
020613	10:07	95169	hay	95	1885	hay
020613	10:07	95169	17hay	96	1342	5
020613	10:07	95169	tove	97	1704	tove
020613	10:07	95169	3tove	98	561	4
020613	10:07	95169	voke	99	2233	voke
020613	10:07	95169	6voke	100	4949	4
020613	10:07	95169	pill	101	3519	pill
020613	10:07	95169	23pill	102	792	6
020613	10:07	95169	nofe	103	1839	nofe
020613	10:07	95169	1nofe	104	1459	3
020613	10:07	95169	jufe	105	1824	jufe
020613	10:07	95169	24jufe	106	732	2
020613	10:07	95169	girl	107	2157	girl
020613	10:07	95169	17girl	108	1348	8
020613	10:07	95169	neeb	109	1773	neeb
020613	10:07	95169	3neeb	110	1243	5
020613	10:07	95169	foof	111	1968	foof
020613	10:07	95169	7foof	112	1231	4
020613	10:07	95169	flin	113	1996	flin
020613	10:07	95169	6flin	114	3521	6
020613	10:07	95169	meef	115	1876	meef
020613	10:07	95169	3meef	116	974	3
020613	10:07	95169	lool	117	1886	lool
020613	10:07	95169	11lool	118	240	3
020613	10:07	95169	wasp	119	1957	wasp
020613	10:07	95169	15wasp	120	1100	1
020613	10:07	95169	tomb	121	1967	tomb
020613	10:07	95169	19tomb	122	4301	3
020613	10:07	95169	mafe	123	2097	mafe
020613	10:07	95169	2mafe	124	1930	6
020613	10:07	95169	snob	125	1860	snob
020613	10:07	95169	18snob	126	1214	2
020613	10:07	95169	voop	127	3884	voop
020613	10:07	95169	7voop	128	1014	4
020613	10:07	95169	pluk	129	3452	pluk
020613	10:07	95169	10pluk	130	1328	5
020613	10:07	95169	obey	131	1890	obey
020613	10:07	95169	14obey	132	579	4
020613	10:07	95169	wac	133	1923	wac
020613	10:07	95169	8wac	134	2587	6
020613	10:07	95169	bath	135	1675	bath
020613	10:07	95169	15bath	136	2781	7
020613	10:07	95169	leel	137	1597	leel
020613	10:07	95169	3leel	138	674	4
020613	10:07	95169	aqil	139	3414	aqil
020613	10:07	95169	24aqil	140	923	6
020613	10:07	95169	nilo	141	1805	nilo
020613	10:07	95169	11nilo	142	3458	5
020613	10:07	95169	nude	143	1775	nude
020613	10:07	95169	13nude	144	2318	6
020613	10:07	95169	soog	145	1944	soog
020613	10:07	95169	7soog	146	1055	3
020613	10:07	95169	cute	147	1612	cute
020613	10:07	95169	15cute	148	2224	8
020613	10:07	95169	eat	149	1495	eat
020613	10:07	95169	20eat	150	808	8
020613	10:07	95169	zabe	151	2247	zabe
020613	10:07	95169	9zabe	152	946	6
020613	10:07	95169	baby	153	1714	baby
020613	10:07	95169	15baby	154	763	9
020613	10:07	95169	zafe	155	2850	zafe
020613	10:07	95169	9zafe	156	630	6
