date	time	subject	trialcode	trialnum	latency	response
020413	10:03	6565	speed	1	2830	46
020413	10:03	6565	error	2	2549	91
020413	10:03	6565	whichhand	3	6909	right
020413	10:03	6565	yane	1	8725	yane
020413	10:03	6565	5yane	2	10089	5
020413	10:03	6565	army	3	4774	army
020413	10:03	6565	13army	4	13934	4
020413	10:03	6565	beeg	5	3995	beeg
020413	10:03	6565	9beeg	6	4754	6
020413	10:03	6565	lion	7	4243	lion
020413	10:03	6565	23lion	8	1416	7
020413	10:03	6565	taxe	9	4156	taxe
020413	10:03	6565	8taxe	10	5429	4
020413	10:03	6565	pest	11	3643	pest
020413	10:03	6565	14pest	12	1976	1
020413	10:03	6565	sour	13	3526	sour
020413	10:03	6565	18sour	14	1336	1
020413	10:03	6565	jame	15	3432	jame
020413	10:03	6565	5jame	16	5205	5
020413	10:03	6565	ugly	17	3492	ugly
020413	10:03	6565	19ugly	18	3390	1
020413	10:03	6565	mom	19	4734	mom
020413	10:03	6565	23mom	20	1399	9
020413	10:03	6565	lake	21	3517	lake
020413	10:03	6565	16lake	22	1807	8
020413	10:03	6565	bees	23	3173	bees
020413	10:03	6565	21bees	24	1893	3
020413	10:03	6565	nip	25	3479	nip
020413	10:03	6565	22nip	26	6690	5
020413	10:03	6565	nop	27	3326	nop
020413	10:03	6565	10nop	28	1983	5
020413	10:03	6565	blue	29	3222	blue
020413	10:03	6565	18blue	30	692	9
020413	10:03	6565	cold	31	3214	cold
020413	10:03	6565	19cold	32	2092	2
020413	10:03	6565	lice	33	3646	lice
020413	10:03	6565	13lice	34	2371	1
020413	10:03	6565	dax	35	4713	dax
020413	10:03	6565	8dax	36	4148	5
020413	10:03	6565	plin	37	3917	plin
020413	10:03	6565	10plin	38	951	5
020413	10:03	6565	lump	39	3671	lump
020413	10:03	6565	23lump	40	2891	2
020413	10:03	6565	win	41	3030	win
020413	10:03	6565	18win	42	803	9
020413	10:03	6565	jabe	43	3200	jabe
020413	10:03	6565	2jabe	44	2631	5
020413	10:03	6565	yofe	45	4100	yofe
020413	10:03	6565	1yofe	46	2166	6
020413	10:03	6565	soob	47	3366	soob
020413	10:03	6565	7soob	48	1053	5
020413	10:03	6565	slap	49	3097	slap
020413	10:03	6565	16slap	50	1220	3
020413	10:03	6565	nobe	51	3200	nobe
020413	10:03	6565	1nobe	52	3863	5
020413	10:03	6565	frog	53	3483	frog
020413	10:03	6565	15frog	54	1253	7
020413	10:03	6565	more	55	2970	more
020413	10:03	6565	12more	56	6713	8
020413	10:03	6565	hide	57	3260	hide
020413	10:03	6565	13hide	58	8416	6
020413	10:03	6565	peka	59	3663	peka
020413	10:03	6565	4peka	60	1587	5
020413	10:03	6565	scar	61	3914	scar
020413	10:03	6565	20scar	62	2660	3
020413	10:03	6565	cow	63	4927	cow
020413	10:03	6565	16cow	64	4224	6
020413	10:03	6565	pems	65	4078	pems
020413	10:03	6565	4pems	66	6466	5
020413	10:03	6565	yeet	67	3406	yeet
020413	10:03	6565	3yeet	68	2613	5
020413	10:03	6565	sad	69	3106	sad
020413	10:03	6565	20sad	70	2962	1
020413	10:03	6565	wish	71	3316	wish
020413	10:03	6565	17wish	72	5645	4
020413	10:03	6565	lik	73	3891	lik
020413	10:03	6565	11lik	74	1183	5
020413	10:03	6565	jobe	75	3573	jobe
020413	10:03	6565	1jobe	76	989	5
020413	10:03	6565	voom	77	3283	voom
020413	10:03	6565	7voom	78	2031	5
020413	10:03	6565	tage	79	3275	tage
020413	10:03	6565	9tage	80	7158	4
020413	10:03	6565	yate	81	3839	yate
020413	10:03	6565	2yate	82	3445	6
020413	10:03	6565	yoop	83	3513	yoop
020413	10:03	6565	11yoop	84	963	7
020413	10:03	6565	tutk	85	3410	tutk
020413	10:03	6565	5tutk	86	1656	5
020413	10:03	6565	life	87	3484	life
020413	10:03	6565	12life	88	5879	8
020413	10:03	6565	woem	89	3435	woem
020413	10:03	6565	4woem	90	3048	5
020413	10:03	6565	silk	91	3756	silk
020413	10:03	6565	19silk	92	653	9
020413	10:03	6565	slin	93	3240	slin
020413	10:03	6565	6slin	94	1078	5
020413	10:03	6565	hay	95	3960	hay
020413	10:03	6565	17hay	96	3288	3
020413	10:03	6565	tove	97	3667	tove
020413	10:03	6565	3tove	98	1863	5
020413	10:03	6565	voke	99	3330	voke
020413	10:03	6565	6voke	100	1203	5
020413	10:03	6565	pill	101	3785	pill
020413	10:03	6565	23pill	102	4192	6
020413	10:03	6565	nofe	103	3231	nofe
020413	10:03	6565	1nofe	104	3940	5
020413	10:03	6565	jufe	105	3485	jufe
020413	10:03	6565	24jufe	106	1576	5
020413	10:03	6565	girl	107	3263	girl
020413	10:03	6565	17girl	108	6066	7
020413	10:03	6565	neeb	109	4967	neeb
020413	10:03	6565	3neeb	110	1064	4
020413	10:03	6565	foof	111	4123	foof
020413	10:03	6565	7foof	112	3525	4
020413	10:03	6565	flin	113	3687	flin
020413	10:03	6565	6flin	114	1130	5
020413	10:03	6565	meef	115	4938	meef
020413	10:03	6565	3meef	116	6284	4
020413	10:03	6565	lool	117	3744	lool
020413	10:03	6565	11lool	118	3273	6
020413	10:03	6565	wasp	119	3260	wasp
020413	10:03	6565	15wasp	120	2248	1
020413	10:03	6565	tomb	121	3436	tomb
020413	10:03	6565	19tomb	122	2497	3
020413	10:03	6565	mafe	123	3995	mafe
020413	10:03	6565	2mafe	124	2690	5
020413	10:03	6565	snob	125	5781	snob
020413	10:03	6565	18snob	126	5221	2
020413	10:03	6565	voop	127	3563	voop
020413	10:03	6565	7voop	128	12235	5
020413	10:03	6565	pluk	129	4931	pluk
020413	10:03	6565	10pluk	130	1405	4
020413	10:03	6565	obey	131	3426	obey
020413	10:03	6565	14obey	132	4272	6
020413	10:03	6565	wac	133	3716	wac
020413	10:03	6565	8wac	134	14509	5
020413	10:03	6565	bath	135	5347	bath
020413	10:03	6565	15bath	136	3932	7
020413	10:03	6565	leel	137	4029	leel
020413	10:03	6565	3leel	138	4771	5
020413	10:03	6565	aqil	139	4571	aqil
020413	10:03	6565	24aqil	140	3755	4
020413	10:03	6565	nilo	141	3436	nilo
020413	10:03	6565	11nilo	142	2625	5
020413	10:03	6565	nude	143	3526	nude
020413	10:03	6565	13nude	144	1319	7
020413	10:03	6565	soog	145	4017	soog
020413	10:03	6565	7soog	146	2423	4
020413	10:03	6565	cute	147	2956	cute
020413	10:03	6565	15cute	148	788	9
020413	10:03	6565	eat	149	2923	eat
020413	10:03	6565	20eat	150	1002	9
020413	10:03	6565	zabe	151	3578	zabe
020413	10:03	6565	9zabe	152	705	5
020413	10:03	6565	baby	153	3267	baby
020413	10:03	6565	15baby	154	4455	4
020413	10:03	6565	zafe	155	4683	zafe
020413	10:03	6565	9zafe	156	1687	5
020413	10:03	6565	bowl	157	3457	bowl
020413	10:03	6565	17bowl	158	2510	7
020413	10:03	6565	pom	159	3303	pom
020413	10:03	6565	22pom	160	1354	5
020413	10:03	6565	joom	161	2986	joom
020413	10:03	6565	11joom	162	1529	5
020413	10:03	6565	kige	163	3577	kige
020413	10:03	6565	24kige	164	1672	5
020413	10:03	6565	kabe	165	3364	kabe
020413	10:03	6565	2kabe	166	3539	5
020413	10:03	6565	seat	167	3181	seat
020413	10:03	6565	20seat	168	1179	9
020413	10:03	6565	vape	169	4874	vape
020413	10:03	6565	2vape	170	2782	6
020413	10:03	6565	dlip	171	3973	dlip
020413	10:03	6565	6dlip	172	677	5
020413	10:03	6565	fear	173	3160	fear
020413	10:03	6565	21fear	174	911	1
020413	10:03	6565	song	175	3072	song
020413	10:03	6565	18song	176	3884	8
020413	10:03	6565	lip	177	2983	lip
020413	10:03	6565	22lip	178	662	7
020413	10:03	6565	melb	179	3481	melb
020413	10:03	6565	4melb	180	1868	5
020413	10:03	6565	nuad	181	7967	nuad
020413	10:03	6565	24nuad	182	1792	5
020413	10:03	6565	hil	183	5726	hil
020413	10:03	6565	10hil	184	1009	5
020413	10:03	6565	jip	185	2854	jip
020413	10:03	6565	22jip	186	2051	5
020413	10:03	6565	anay	187	3358	anay
020413	10:03	6565	5anay	188	911	5
020413	10:03	6565	lust	189	3752	lust
020413	10:03	6565	12lust	190	1560	6
020413	10:03	6565	tez	191	5240	tez
020413	10:03	6565	8tez	192	1030	4
020413	10:03	6565	yame	193	4370	yame
020413	10:03	6565	5yame	194	1281	3
020413	10:03	6565	name	195	3052	name
020413	10:03	6565	17name	196	849	6
020413	10:03	6565	dawn	197	3212	dawn
020413	10:03	6565	14dawn	198	978	6
020413	10:03	6565	sun	199	2992	sun
020413	10:03	6565	19sun	200	615	7
020413	10:03	6565	arm	201	3524	arm
020413	10:03	6565	14arm	202	974	9
020413	10:03	6565	pobe	203	3660	pobe
020413	10:03	6565	1pobe	204	952	5
020413	10:03	6565	fish	205	3616	fish
020413	10:03	6565	16fish	206	1606	6
020413	10:03	6565	lids	207	3171	lids
020413	10:03	6565	12lids	208	748	9
020413	10:03	6565	zest	209	3563	zest
020413	10:03	6565	20zest	210	1835	8
020413	10:03	6565	celm	211	3408	celm
020413	10:03	6565	24celm	212	782	5
020413	10:03	6565	yip	213	3564	yip
020413	10:03	6565	22yip	214	4436	5
020413	10:03	6565	noon	215	4026	noon
020413	10:03	6565	23noon	216	855	8
020413	10:03	6565	cell	217	3347	cell
020413	10:03	6565	13cell	218	875	9
020413	10:03	6565	air	219	2790	air
020413	10:03	6565	16air	220	1181	9
020413	10:03	6565	veed	221	3211	veed
020413	10:03	6565	9veed	222	1217	5
020413	10:03	6565	wife	223	4094	wife
020413	10:03	6565	14wife	224	2985	7
020413	10:03	6565	waf	225	3008	waf
020413	10:03	6565	8waf	226	622	5
020413	10:03	6565	lim	227	5179	lim
020413	10:03	6565	10lim	228	1251	5
020413	10:03	6565	liar	229	5494	liar
020413	10:03	6565	12liar	230	3346	1
020413	10:03	6565	bed	231	3162	bed
020413	10:03	6565	21bed	232	954	9
020413	10:03	6565	star	233	3178	star
020413	10:03	6565	21star	234	1977	7
020413	10:03	6565	clim	235	3391	clim
020413	10:03	6565	6clim	236	782	5
020413	10:03	6565	alfi	237	3253	alfi
020413	10:03	6565	4alfi	238	793	5
020413	10:03	6565	fat	239	2711	fat
020413	10:03	6565	21fat	240	2064	2
022513	10:03	3	speed	1	10173	47
022513	10:03	3	error	2	3495	100
022513	10:03	3	whichhand	3	9564	right
022513	10:03	3	yane	1	5575	yane
022513	10:03	3	5yane	2	5516	5
022513	10:03	3	army	3	4100	army
022513	10:03	3	13army	4	8839	6
022513	10:03	3	beeg	5	4464	beeg
022513	10:03	3	9beeg	6	4003	5
022513	10:03	3	lion	7	3228	lion
022513	10:03	3	23lion	8	4407	7
022513	10:03	3	taxe	9	3663	taxe
022513	10:03	3	8taxe	10	1538	6
022513	10:03	3	pest	11	2124	pest
022513	10:03	3	14pest	12	1155	1
022513	10:03	3	sour	13	2493	sour
022513	10:03	3	18sour	14	620	1
022513	10:03	3	jame	15	2276	jame
022513	10:03	3	5jame	16	1397	3
022513	10:03	3	ugly	17	1885	ugly
022513	10:03	3	19ugly	18	934	1
022513	10:03	3	mom	19	1567	mom
022513	10:03	3	23mom	20	1340	9
022513	10:03	3	lake	21	1885	lake
022513	10:03	3	16lake	22	511	9
022513	10:03	3	bees	23	1747	bees
022513	10:03	3	21bees	24	672	1
022513	10:03	3	nip	25	1870	nip
022513	10:03	3	22nip	26	717	1
022513	10:03	3	nop	27	1818	nop
022513	10:03	3	10nop	28	493	2
022513	10:03	3	blue	29	1641	blue
022513	10:03	3	18blue	30	603	9
022513	10:03	3	cold	31	1738	cold
022513	10:03	3	19cold	32	633	5
022513	10:03	3	lice	33	2512	lice
022513	10:03	3	13lice	34	1310	1
022513	10:03	3	dax	35	2458	dax
022513	10:03	3	8dax	36	1973	3
