date	time	subject	trialcode	trialnum	latency	response
020413	10:02	516	speed	1	3285	31
020413	10:02	516	error	2	2571	96
020413	10:02	516	whichhand	3	48377	left
020413	10:02	516	yane	1	10336	yane
020413	10:02	516	5yane	2	12557	4
020413	10:02	516	army	3	4536	army
020413	10:02	516	13army	4	1777	7
020413	10:02	516	beeg	5	5488	beeg
020413	10:02	516	9beeg	6	3028	5
020413	10:02	516	lion	7	3928	lion
020413	10:02	516	23lion	8	2642	3
020413	10:02	516	taxe	9	4918	taxe
020413	10:02	516	8taxe	10	4032	3
020413	10:02	516	pest	11	3718	pest
020413	10:02	516	14pest	12	872	2
020413	10:02	516	sour	13	4979	sour
020413	10:02	516	18sour	14	6882	4
020413	10:02	516	jame	15	7494	jame
020413	10:02	516	5jame	16	4554	4
020413	10:02	516	ugly	17	4323	ugly
020413	10:02	516	19ugly	18	2285	2
020413	10:02	516	mom	19	3248	mom
020413	10:02	516	23mom	20	877	9
020413	10:02	516	lake	21	3606	lake
020413	10:02	516	16lake	22	637	8
020413	10:02	516	bees	23	2961	bees
020413	10:02	516	21bees	24	4273	1
020413	10:02	516	nip	25	3309	nip
020413	10:02	516	22nip	26	631	4
020413	10:02	516	nop	27	3483	nop
020413	10:02	516	10nop	28	638	5
020413	10:02	516	blue	29	4058	blue
020413	10:02	516	18blue	30	1455	8
020413	10:02	516	cold	31	2891	cold
020413	10:02	516	19cold	32	1782	4
020413	10:02	516	lice	33	3996	lice
020413	10:02	516	13lice	34	579	1
020413	10:02	516	dax	35	3089	dax
020413	10:02	516	8dax	36	3548	5
020413	10:02	516	plin	37	5868	plin
020413	10:02	516	10plin	38	2993	5
020413	10:02	516	lump	39	3439	lump
020413	10:02	516	23lump	40	1748	3
020413	10:02	516	win	41	4628	win
020413	10:02	516	18win	42	858	9
020413	10:02	516	jabe	43	4773	jabe
020413	10:02	516	2jabe	44	4062	4
020413	10:02	516	yofe	45	5665	yofe
020413	10:02	516	1yofe	46	3926	5
020413	10:02	516	soob	47	3687	soob
020413	10:02	516	7soob	48	2907	4
020413	10:02	516	slap	49	3060	slap
020413	10:02	516	16slap	50	1272	3
020413	10:02	516	nobe	51	4787	nobe
020413	10:02	516	1nobe	52	1747	5
020413	10:02	516	frog	53	3211	frog
020413	10:02	516	15frog	54	1288	6
020413	10:02	516	more	55	2899	more
020413	10:02	516	12more	56	1445	6
020413	10:02	516	hide	57	3721	hide
020413	10:02	516	13hide	58	3451	4
020413	10:02	516	peka	59	4527	peka
020413	10:02	516	4peka	60	2097	5
020413	10:02	516	scar	61	3459	scar
020413	10:02	516	20scar	62	1254	4
020413	10:02	516	cow	63	2994	cow
020413	10:02	516	16cow	64	665	4
020413	10:02	516	pems	65	3659	pems
020413	10:02	516	4pems	66	2935	4
020413	10:02	516	yeet	67	4776	yeet
020413	10:02	516	3yeet	68	1776	4
020413	10:02	516	sad	69	2687	sad
020413	10:02	516	20sad	70	3658	2
020413	10:02	516	wish	71	3950	wish
020413	10:02	516	17wish	72	1375	8
020413	10:02	516	lik	73	3566	lik
020413	10:02	516	11lik	74	1126	3
020413	10:02	516	jobe	75	5095	jobe
020413	10:02	516	1jobe	76	1330	4
020413	10:02	516	voom	77	4242	voom
020413	10:02	516	7voom	78	2103	6
020413	10:02	516	tage	79	3241	tage
020413	10:02	516	9tage	80	2246	5
020413	10:02	516	yate	81	3394	yate
020413	10:02	516	2yate	82	7136	4
020413	10:02	516	yoop	83	4906	yoop
020413	10:02	516	11yoop	84	1550	6
020413	10:02	516	tutk	85	4181	tutk
020413	10:02	516	5tutk	86	3101	4
020413	10:02	516	life	87	3167	life
020413	10:02	516	12life	88	487	8
020413	10:02	516	woem	89	4209	woem
020413	10:02	516	4woem	90	1495	4
020413	10:02	516	silk	91	4193	silk
020413	10:02	516	19silk	92	1791	9
020413	10:02	516	slin	93	8622	slin
020413	10:02	516	6slin	94	3934	5
020413	10:02	516	hay	95	2862	hay
020413	10:02	516	17hay	96	1458	4
020413	10:02	516	tove	97	3838	tove
020413	10:02	516	3tove	98	3603	6
020413	10:02	516	voke	99	4090	voke
020413	10:02	516	6voke	100	3357	4
020413	10:02	516	pill	101	3013	pill
020413	10:02	516	23pill	102	651	6
020413	10:02	516	nofe	103	3014	nofe
020413	10:02	516	1nofe	104	1492	5
020413	10:02	516	jufe	105	3719	jufe
020413	10:02	516	24jufe	106	489	4
020413	10:02	516	girl	107	3859	girl
020413	10:02	516	17girl	108	3383	6
020413	10:02	516	neeb	109	4310	neeb
020413	10:02	516	3neeb	110	3096	5
020413	10:02	516	foof	111	3002	foof
020413	10:02	516	7foof	112	5672	5
020413	10:02	516	flin	113	3620	flin
020413	10:02	516	6flin	114	4243	6
020413	10:02	516	meef	115	4543	meef
020413	10:02	516	3meef	116	4824	4
020413	10:02	516	lool	117	3078	lool
020413	10:02	516	11lool	118	713	8
020413	10:02	516	wasp	119	3866	wasp
020413	10:02	516	15wasp	120	614	1
020413	10:02	516	tomb	121	3459	tomb
020413	10:02	516	19tomb	122	751	2
020413	10:02	516	mafe	123	3414	mafe
020413	10:02	516	2mafe	124	396	5
020413	10:02	516	snob	125	3042	snob
020413	10:02	516	18snob	126	575	3
020413	10:02	516	voop	127	3653	voop
020413	10:02	516	7voop	128	3082	5
020413	10:02	516	pluk	129	4013	pluk
020413	10:02	516	10pluk	130	611	4
020413	10:02	516	obey	131	3672	obey
020413	10:02	516	14obey	132	492	6
020413	10:02	516	wac	133	2990	wac
020413	10:02	516	8wac	134	653	3
020413	10:02	516	bath	135	3464	bath
020413	10:02	516	15bath	136	1972	7
020413	10:02	516	leel	137	3179	leel
020413	10:02	516	3leel	138	690	4
020413	10:02	516	aqil	139	5420	aqil
020413	10:02	516	24aqil	140	4619	5
020413	10:02	516	nilo	141	3633	nilo
020413	10:02	516	11nilo	142	902	5
020413	10:02	516	nude	143	3288	nude
020413	10:02	516	13nude	144	1411	6
020413	10:02	516	soog	145	2728	soog
020413	10:02	516	7soog	146	945	4
020413	10:02	516	cute	147	2752	cute
020413	10:02	516	15cute	148	1193	7
020413	10:02	516	eat	149	2999	eat
020413	10:02	516	20eat	150	653	7
020413	10:02	516	zabe	151	4312	zabe
020413	10:02	516	9zabe	152	1618	4
020413	10:02	516	baby	153	3312	baby
020413	10:02	516	15baby	154	1729	6
020413	10:02	516	zafe	155	4098	zafe
020413	10:02	516	9zafe	156	621	5
020413	10:02	516	bowl	157	4121	bowl
020413	10:02	516	17bowl	158	1187	6
020413	10:02	516	pom	159	3146	pom
020413	10:02	516	22pom	160	690	6
020413	10:02	516	joom	161	4180	joom
020413	10:02	516	11joom	162	1260	5
020413	10:02	516	kige	163	3974	kige
020413	10:02	516	24kige	164	1469	5
020413	10:02	516	kabe	165	5506	kabe
020413	10:02	516	2kabe	166	2685	5
020413	10:02	516	seat	167	2840	seat
020413	10:02	516	20seat	168	477	7
020413	10:02	516	vape	169	3207	vape
020413	10:02	516	2vape	170	1309	6
020413	10:02	516	dlip	171	4231	dlip
020413	10:02	516	6dlip	172	1668	4
020413	10:02	516	fear	173	2767	fear
020413	10:02	516	21fear	174	1983	2
020413	10:02	516	song	175	3326	song
020413	10:02	516	18song	176	711	8
020413	10:02	516	lip	177	3343	lip
020413	10:02	516	22lip	178	1840	5
020413	10:02	516	melb	179	4164	melb
020413	10:02	516	4melb	180	589	5
020413	10:02	516	nuad	181	5691	nuad
020413	10:02	516	24nuad	182	1207	5
020413	10:02	516	hil	183	3084	hil
020413	10:02	516	10hil	184	2063	6
020413	10:02	516	jip	185	5010	jip
020413	10:02	516	22jip	186	649	3
020413	10:02	516	anay	187	3836	anay
020413	10:02	516	5anay	188	1890	4
020413	10:02	516	lust	189	3308	lust
020413	10:02	516	12lust	190	927	4
020413	10:02	516	tez	191	4503	tez
020413	10:02	516	8tez	192	4082	6
020413	10:02	516	yame	193	7397	yame
020413	10:02	516	5yame	194	2893	5
020413	10:02	516	name	195	2847	name
020413	10:02	516	17name	196	1491	6
020413	10:02	516	dawn	197	5366	dawn
020413	10:02	516	14dawn	198	1966	7
020413	10:02	516	sun	199	3269	sun
020413	10:02	516	19sun	200	497	8
020413	10:02	516	arm	201	2635	arm
020413	10:02	516	14arm	202	4439	6
020413	10:02	516	pobe	203	4037	pobe
020413	10:02	516	1pobe	204	1082	4
020413	10:02	516	fish	205	2892	fish
020413	10:02	516	16fish	206	479	4
020413	10:02	516	lids	207	4369	lids
020413	10:02	516	12lids	208	1025	6
020413	10:02	516	zest	209	4230	zest
020413	10:02	516	20zest	210	2571	5
020413	10:02	516	celm	211	3291	celm
020413	10:02	516	24celm	212	4958	5
020413	10:02	516	yip	213	3703	yip
020413	10:02	516	22yip	214	426	7
020413	10:02	516	noon	215	2766	noon
020413	10:02	516	23noon	216	582	6
020413	10:02	516	cell	217	2660	cell
020413	10:02	516	13cell	218	1911	3
020413	10:02	516	air	219	5137	air
020413	10:02	516	16air	220	1402	6
020413	10:02	516	veed	221	3592	veed
020413	10:02	516	9veed	222	1854	5
020413	10:02	516	wife	223	3314	wife
020413	10:02	516	14wife	224	1604	6
020413	10:02	516	waf	225	3074	waf
020413	10:02	516	8waf	226	1438	4
020413	10:02	516	lim	227	2522	lim
020413	10:02	516	10lim	228	1252	5
020413	10:02	516	liar	229	3263	liar
020413	10:02	516	12liar	230	1611	4
020413	10:02	516	bed	231	2784	bed
020413	10:02	516	21bed	232	1151	9
020413	10:02	516	star	233	3231	star
020413	10:02	516	21star	234	556	8
020413	10:02	516	clim	235	3515	clim
020413	10:02	516	6clim	236	2853	4
020413	10:02	516	alfi	237	3874	alfi
020413	10:02	516	4alfi	238	534	4
020413	10:02	516	fat	239	2926	fat
020413	10:02	516	21fat	240	519	3
021113	11:29	519	speed	1	3102	46
021113	11:29	519	error	2	2459	93
021113	11:29	519	whichhand	3	7486	Right
021113	11:29	519	yane	1	4419	yane
021113	11:29	519	5yane	2	3514	3
021113	11:29	519	army	3	3203	army
021113	11:29	519	13army	4	1281	5
021113	11:29	519	beeg	5	2195	beeg
021113	11:29	519	9beeg	6	1258	2
021113	11:29	519	lion	7	3005	lion
021113	11:29	519	23lion	8	764	5
021113	11:29	519	taxe	9	2778	taxe
021113	11:29	519	8taxe	10	1354	4
021113	11:29	519	pest	11	2769	pest
021113	11:29	519	14pest	12	1241	6
021113	11:29	519	sour	13	2141	sour
021113	11:29	519	18sour	14	735	7
021113	11:29	519	jame	15	2190	jame
021113	11:29	519	5jame	16	750	6
021113	11:29	519	ugly	17	3028	ugly
021113	11:29	519	19ugly	18	1962	5
021113	11:29	519	mom	19	2216	mom
021113	11:29	519	23mom	20	686	4
021113	11:29	519	lake	21	2127	lake
021113	11:29	519	16lake	22	665	6
021113	11:29	519	bees	23	2291	bees
021113	11:29	519	21bees	24	647	7
021113	11:29	519	nip	25	1849	nip
021113	11:29	519	22nip	26	686	5
021113	11:29	519	nop	27	2632	nop
021113	11:29	519	10nop	28	797	4
021113	11:29	519	blue	29	2082	blie
021113	11:29	519	18blue	30	1309	8
021113	11:29	519	cold	31	1886	cold
021113	11:29	519	19cold	32	1441	6
021113	11:29	519	lice	33	2653	lice
021113	11:29	519	13lice	34	602	5
021113	11:29	519	dax	35	1847	dax
021113	11:29	519	8dax	36	556	4
021113	11:29	519	plin	37	3010	plin
021113	11:29	519	10plin	38	1353	5
021113	11:29	519	lump	39	2143	lump
021113	11:29	519	23lump	40	832	6
021113	11:29	519	win	41	1676	win
021113	11:29	519	18win	42	1136	6
021113	11:29	519	jabe	43	2087	jabe
021113	11:29	519	2jabe	44	1667	5
021113	11:29	519	yofe	45	2429	yofe
021113	11:29	519	1yofe	46	971	3
021113	11:29	519	soob	47	1905	soob
