date	time	subject	trialcode	trialnum	latency	response
092412	08:56	8	speed	1	4708	46
092412	08:56	8	error	2	24022	97
092412	08:56	8	whichhand	3	6036	right
092412	08:56	8	1.4.moof	1	11615	7
092412	08:56	8	2.5.arm	2	8071	4
092412	08:56	8	2.1.fun	3	4420	8
092412	08:56	8	2.1.thus	4	3322	9
092412	08:56	8	1.1.vuy	5	4292	2
092412	08:56	8	1.2.zeed	6	3919	6
092412	08:56	8	1.5.jaj	7	3216	2
092412	08:56	8	1.6.zote	8	5174	5
092412	08:56	8	1.5.bih	9	2422	5
092412	08:56	8	2.1.fur	10	3083	2
092412	08:56	8	1.3.jofe	11	2678	2
092412	08:56	8	1.5.jufe	12	2049	2
092412	08:56	8	2.1.buy	13	3772	7
092412	08:56	8	1.1.ryng	14	4196	2
092412	08:56	8	2.1.rut	15	3627	7
092412	08:56	8	1.6.soog	16	3896	3
092412	08:56	8	2.4.nude	17	4602	6
092412	08:56	8	1.2.leel	18	6273	5
092412	08:56	8	2.6.scar	19	2925	4
092412	08:56	8	1.2.xad	20	2015	4
092412	08:56	8	2.4.body	21	5092	6
092412	08:56	8	2.2.lids	22	2703	6
092412	08:56	8	2.6.dark	23	2545	7
092412	08:56	8	1.6.vape	24	2905	3
092412	08:56	8	2.5.non	25	3035	7
092412	08:56	8	1.4.yoof	26	4047	7
092412	08:56	8	1.3.anay	27	6236	1
092412	08:56	8	1.2.lale	28	2506	2
092412	08:56	8	2.5.unit	29	1836	6
092412	08:56	8	2.1.rug	30	4352	4
092412	08:56	8	2.3.more	31	2664	4
092412	08:56	8	1.4.yeeb	32	3227	3
092412	08:56	8	2.1.guy	33	2361	8
092412	08:56	8	1.2.lalo	34	2225	3
092412	08:56	8	2.4.free	35	2870	8
092412	08:56	8	2.3.blue	36	2169	8
092412	08:56	8	1.1.gub	37	1936	3
092412	08:56	8	1.2.zape	38	1449	3
092412	08:56	8	2.1.thy	39	2180	8
092412	08:56	8	2.4.part	40	1850	7
092412	08:56	8	2.6.milk	41	2830	4
092412	08:56	8	2.5.bomb	42	2715	3
092412	08:56	8	2.6.slit	43	3588	3
092412	08:56	8	2.5.bar	44	2587	6
092412	08:56	8	1.3.tage	45	4905	3
092412	08:56	8	2.6.dog	46	2068	8
092412	08:56	8	2.6.evil	47	2895	6
092412	08:56	8	2.2.lop	48	3289	4
092412	08:56	8	1.2.likk	49	1780	2
092412	08:56	8	1.4.voom	50	2514	6
092412	08:56	8	1.4.foob	51	1683	2
092412	08:56	8	2.5.bus	52	2533	6
092412	08:56	8	1.1.bryg	53	1894	2
092412	08:56	8	1.1.ghun	54	1144	1
092412	08:56	8	2.2.leap	55	2216	6
092412	08:56	8	2.1.but	56	2205	5
092412	08:56	8	1.5.yeb	57	3907	1
092412	08:56	8	1.5.tutk	58	1197	1
092412	08:56	8	2.3.yore	59	2563	4
092412	08:56	8	2.2.cell	60	2954	7
092412	08:56	8	2.3.knot	61	4218	8
092412	08:56	8	1.4.teef	62	1912	3
092412	08:56	8	1.3.jafe	63	1681	3
092412	08:56	8	1.3.yome	64	2619	3
092412	08:56	8	2.2.sick	65	3184	4
092412	08:56	8	2.6.kin	66	3390	4
092412	08:56	8	1.1.mur	67	1614	4
092412	08:56	8	2.3.name	68	1994	7
092412	08:56	8	1.2.zoke	69	2745	4
092412	08:56	8	1.6.celm	70	2505	2
092412	08:56	8	2.2.slow	71	1651	6
092412	08:56	8	2.3.hard	72	3366	8
092412	08:56	8	2.3.hate	73	1966	7
092412	08:56	8	1.5.fuw	74	1893	3
092412	08:56	8	1.4.moob	75	4119	3
092412	08:56	8	2.3.time	76	1769	6
092412	08:56	8	2.5.fat	77	3744	2
092412	08:56	8	1.1.nuv	78	1793	2
092412	08:56	8	1.6.joi	79	1575	1
092412	08:56	8	2.4.flag	80	3406	8
092412	08:56	8	1.3.mobe	81	1652	3
092412	08:56	8	1.1.fryn	82	3040	1
092412	08:56	8	1.2.dax	83	1500	2
092412	08:56	8	2.4.dump	84	2574	6
092412	08:56	8	1.5.vaf	85	2253	3
092412	08:56	8	1.2.zake	86	1209	3
092412	08:56	8	1.4.boog	87	1774	3
092412	08:56	8	1.3.tove	88	981	3
092412	08:56	8	1.4.noof	89	843	3
092412	08:56	8	2.1.bug	90	2463	5
092412	08:56	8	2.5.boy	91	2042	7
092412	08:56	8	1.6.kabe	92	2574	4
092412	08:56	8	1.5.zyr	93	1686	1
092412	08:56	8	2.6.cat	94	2096	8
092412	08:56	8	2.2.cake	95	1058	8
092412	08:56	8	2.6.pain	96	3269	6
092412	08:56	8	1.6.vook	97	2240	2
092412	08:56	8	2.3.obey	98	2213	2
092412	08:56	8	1.3.yane	99	1434	3
092412	08:56	8	2.5.grin	100	2318	7
092412	08:56	8	1.4.toof	101	2071	2
092412	08:56	8	2.5.art	102	5474	7
092412	08:56	8	2.2.slid	103	4310	6
092412	08:56	8	1.6.dofe	104	1681	3
092412	08:56	8	2.6.mask	105	2899	6
092412	08:56	8	1.5.feg	106	2125	1
092412	08:56	8	2.4.tidy	107	3150	9
092412	08:56	8	1.1.vun	108	2718	2
092412	08:56	8	2.2.sex	109	2672	8
092412	08:56	8	1.6.nilo	110	1907	2
092412	08:56	8	1.5.syg	111	1116	1
092412	08:56	8	2.3.star	112	2365	8
092412	08:56	8	2.2.dead	113	3092	4
092412	08:56	8	1.6.lim	114	1919	3
092412	08:56	8	1.3.yave	115	1560	2
092412	08:56	8	2.4.foam	116	1759	8
092412	08:56	8	1.1.guf	117	1583	3
092412	08:56	8	1.3.vabe	118	1741	3
092412	08:56	8	2.4.lump	119	1734	6
092412	08:56	8	2.4.moon	120	1446	7
092412	09:27	8	speed	1	3410	46
092412	09:27	8	error	2	3453	100
092412	09:27	8	whichhand	3	7881	right
092412	09:27	8	2.5.grin	1	20560	6
092412	09:27	8	2.4.free	2	11718	9
092412	09:27	8	1.2.xad	3	6395	5
092412	09:27	8	1.4.yeeb	4	2002	5
092412	09:27	8	2.4.flag	5	3367	4
092412	09:27	8	1.4.teef	6	1751	5
092412	09:27	8	2.6.dog	7	3158	7
092412	09:27	8	1.1.bryg	8	1639	5
092412	09:27	8	1.1.gub	9	2155	5
092412	09:27	8	2.5.bomb	10	3779	3
092412	09:27	8	2.6.kin	11	2018	6
092412	09:27	8	2.2.dead	12	2638	1
092412	09:27	8	2.3.hard	13	1915	1
092412	09:27	8	2.6.mask	14	2540	5
092412	09:27	8	2.4.moon	15	1997	7
092412	09:27	8	2.5.bus	16	1922	5
092412	09:27	8	2.3.name	17	1739	5
092412	09:27	8	2.5.non	18	1396	5
092412	09:27	8	1.6.zote	19	1529	5
092412	09:27	8	2.4.nude	20	3289	7
092412	09:27	8	1.3.anay	21	1620	5
092412	09:27	8	2.3.blue	22	1785	6
092412	09:27	8	2.5.art	23	2175	7
092412	09:27	8	1.4.boog	24	1870	5
092412	09:27	8	1.6.vook	25	1521	5
092412	09:27	8	1.5.syg	26	1634	5
092412	09:27	8	2.3.hate	27	2846	1
092412	09:27	8	1.4.foob	28	1426	5
092412	09:27	8	2.3.yore	29	1319	5
092412	09:27	8	1.6.dofe	30	3808	4
092412	09:27	8	1.6.soog	31	1310	5
092412	09:27	8	1.2.zake	32	1464	5
092412	09:27	8	1.6.vape	33	1394	5
092412	09:27	8	1.2.lale	34	1432	5
092412	09:27	8	2.2.lids	35	3789	5
092412	09:27	8	2.6.milk	36	2420	7
092412	09:27	8	2.3.more	37	3745	6
092412	09:27	8	2.5.unit	38	1457	6
092412	09:27	8	2.5.arm	39	11092	6
092412	09:27	8	1.5.jufe	40	4865	5
092412	09:27	8	2.3.obey	41	3877	6
092412	09:27	8	2.1.thus	42	2633	5
092412	09:27	8	2.1.buy	43	9797	7
092412	09:27	8	1.3.yane	44	2981	5
092412	09:27	8	1.5.vaf	45	1332	5
092412	09:27	8	1.6.joi	46	1308	5
092412	09:27	8	1.6.lim	47	1942	5
092412	09:27	8	1.1.ryng	48	1862	5
092412	09:27	8	2.6.scar	49	4889	6
092412	09:27	8	1.2.likk	50	1604	5
092412	09:27	8	1.3.mobe	51	1282	5
092412	09:27	8	1.5.zyr	52	1276	5
092412	09:27	8	2.6.slit	53	3975	4
092412	09:27	8	1.4.moof	54	1735	5
092412	09:27	8	1.1.mur	55	1143	5
092412	09:27	8	1.3.yave	56	1175	5
092412	09:27	8	2.4.lump	57	1926	4
092412	09:27	8	1.4.toof	58	1055	5
092412	09:27	8	1.5.feg	59	1314	5
092412	09:27	8	2.4.part	60	1994	6
092412	09:27	8	2.4.tidy	61	3129	7
092412	09:27	8	1.4.moob	62	1378	5
092412	09:27	8	1.4.yoof	63	1713	5
092412	09:27	8	2.2.sick	64	2681	3
092412	09:27	8	2.5.fat	65	2500	1
092412	09:27	8	2.6.evil	66	2430	2
092412	09:27	8	2.1.rut	67	1986	3
092412	09:27	8	2.1.thy	68	4081	4
092412	09:27	8	2.1.bug	69	2844	6
092412	09:27	8	1.5.bih	70	1904	5
092412	09:27	8	2.3.time	71	3442	9
092412	09:27	8	1.6.kabe	72	2303	5
092412	09:27	8	1.4.voom	73	1200	5
092412	09:27	8	1.2.zoke	74	1702	5
092412	09:27	8	2.4.body	75	4095	7
092412	09:27	8	2.5.boy	76	1802	6
092412	09:27	8	1.3.yome	77	1344	5
092412	09:27	8	1.2.zape	78	1352	5
092412	09:27	8	2.6.cat	79	6775	4
092412	09:27	8	1.1.nuv	80	1184	5
092412	09:27	8	1.5.tutk	81	1286	5
092412	09:27	8	2.3.star	82	2688	7
092412	09:27	8	2.2.cell	83	3866	7
092412	09:27	8	1.2.zeed	84	1150	5
092412	09:27	8	1.4.noof	85	1094	5
092412	09:27	8	1.1.vuy	86	1119	5
092412	09:27	8	1.3.jafe	87	832	5
092412	09:27	8	2.2.lop	88	2132	6
092412	09:27	8	1.5.fuw	89	1229	5
092412	09:27	8	2.2.slid	90	1889	6
092412	09:27	8	1.3.tage	91	1147	5
092412	09:27	8	1.2.dax	92	987	5
092412	09:27	8	1.5.jaj	93	1017	5
092412	09:27	8	2.1.rug	94	2957	7
092412	09:27	8	2.1.but	95	3701	5
092412	09:27	8	2.1.fun	96	1943	9
092412	09:27	8	2.6.dark	97	1840	9
092412	09:27	8	2.5.bar	98	10356	6
092412	09:27	8	2.4.dump	99	2854	6
092412	09:27	8	1.3.vabe	100	978	5
092412	09:27	8	2.3.knot	101	3840	4
092412	09:27	8	1.3.jofe	102	3349	5
092412	09:27	8	1.3.tove	103	1893	5
092412	09:27	8	2.6.pain	104	1840	3
092412	09:27	8	2.2.slow	105	8052	5
092412	09:27	8	1.2.leel	106	5385	5
092412	09:27	8	1.6.celm	107	5041	5
092412	09:27	8	2.2.leap	108	5990	6
092412	09:27	8	2.4.foam	109	1470	5
092412	09:27	8	2.1.guy	110	3377	5
092412	09:27	8	1.1.guf	111	2001	5
092412	09:27	8	2.2.sex	112	2126	9
092412	09:27	8	1.2.lalo	113	2015	5
092412	09:27	8	1.1.ghun	114	1636	5
092412	09:27	8	2.1.fur	115	1545	5
092412	09:27	8	2.2.cake	116	3065	7
092412	09:27	8	1.1.vun	117	1276	5
092412	09:27	8	1.6.nilo	118	1287	5
092412	09:27	8	1.5.yeb	119	1361	5
092412	09:27	8	1.1.fryn	120	1321	5
092612	11:36	345	speed	1	2008	45
092612	11:36	345	error	2	2461	100
092612	11:36	345	whichhand	3	23272	right
092612	11:36	345	1.1.ghun	1	19659	3
092612	11:36	345	1.3.yane	2	9980	5
092612	11:36	345	1.6.vook	3	8061	6
092612	11:36	345	2.1.fur	4	3770	8
092612	11:36	345	1.5.fuw	5	5242	4
092612	11:36	345	2.6.cat	6	2343	8
092612	11:36	345	1.5.tutk	7	4360	4
092612	11:36	345	2.3.more	8	3448	8
092612	11:36	345	1.2.lale	9	2220	5
092612	11:36	345	1.3.yave	10	3906	3
092612	11:36	345	2.1.rug	11	3716	5
092612	11:36	345	2.4.flag	12	4085	4
092612	11:36	345	2.3.name	13	2697	7
092612	11:36	345	2.3.star	14	2283	8
092612	11:36	345	2.2.lids	15	2805	7
092612	11:36	345	1.1.gub	16	3187	4
092612	11:36	345	1.4.noof	17	2945	4
092612	11:36	345	2.1.thus	18	2225	5
092612	11:36	345	2.2.lop	19	4663	4
092612	11:36	345	2.5.fat	20	2155	2
092612	11:36	345	1.2.zape	21	2378	6
092612	11:36	345	1.1.ryng	22	2825	8
