date	time	subject	trialcode	trialnum	latency	response
092513	11:50	1	speed	1	5729	53
092513	11:50	1	error	2	2579	98
092513	11:50	1	whichhand	3	17706	right
092513	11:50	1	r.grief	1	23075	4
092513	11:50	1	r.despise	2	7662	3
092513	11:50	1	r.month	3	6387	5
092513	11:50	1	r.elevator	4	9667	5
092513	11:50	1	r.betray	5	11440	2
092513	11:50	1	r.prick	6	7463	4
092513	11:50	1	r.bandage	7	12124	5
092513	11:50	1	r.natural	8	7944	7
092513	11:50	1	r.affection	9	7970	7
092513	11:50	1	r.bomb	10	4555	1
092513	11:50	1	r.hamburger	11	4092	6
092513	11:50	1	r.discomfort	12	5006	4
092513	11:50	1	r.delight	13	5493	6
092513	11:50	1	r.grass	14	5680	7
092513	11:50	1	r.obsession	15	3379	2
092513	11:50	1	r.waste	16	5954	3
092513	11:50	1	r.silk	17	3771	8
092513	11:50	1	r.icebox	18	3075	5
092513	11:50	1	r.angry	19	3607	2
092513	11:50	1	r.penalty	20	3869	4
092513	11:50	1	r.kiss	21	7832	9
092513	11:50	1	r.scream	22	3127	1
092513	11:50	1	r.ankle	23	11216	5
092513	11:50	1	r.letter	24	6720	5
092513	11:50	1	r.burn	25	3147	3
092513	11:50	1	r.office	26	5035	4
092513	11:50	1	r.fever	27	4984	3
092513	11:50	1	r.dancer	28	5392	6
092513	11:50	1	r.nasty	29	5687	3
092513	11:50	1	r.paralysis	30	4970	1
092513	11:50	1	r.admired	31	3826	9
092513	11:50	1	r.immoral	32	6447	5
092513	11:50	1	r.board	33	5701	6
092513	11:50	1	r.alien	34	8512	5
092513	11:50	1	r.adult	35	6643	4
092513	11:50	1	r.power	36	7928	4
092513	11:50	1	r.abundance	37	8091	6
092513	11:50	1	r.home	38	4615	7
092513	11:50	1	r.ugly	39	3941	3
092513	11:50	1	r.divorce	40	4358	1
092513	11:50	1	r.feeble	41	4694	4
092513	11:50	1	r.joke	42	3833	8
092513	11:50	1	r.egg	43	8438	6
092513	11:50	1	r.contempt	44	7045	5
092513	11:50	1	r.history	45	3146	3
092513	11:50	1	r.crime	46	5154	2
092513	11:50	1	r.fearful	47	5011	2
092513	11:50	1	r.sinful	48	2665	1
092513	11:50	1	r.criminal	49	2708	1
092513	11:50	1	r.curtains	50	4998	5
092513	11:50	1	r.subdued	51	7997	4
092513	11:50	1	r.plane	52	15269	5
