date	time	subject	trialcode	trialnum	latency	response
100713	16:24	1	speed	1	2868	59
100713	16:24	1	error	2	1820	89
100713	16:24	1	whichhand	3	5177	right
100713	16:24	1	r.trauma	1	11012	1
100713	16:24	1	r.fungus	2	4108	2
100713	16:24	1	r.people	3	3750	6
100713	16:24	1	r.startled	4	2398	5
100713	16:24	1	r.dove	5	2684	8
100713	16:24	1	r.mad	6	5710	2
100713	16:24	1	r.scandal	7	2832	2
100713	16:24	1	r.kick	8	3765	3
100713	16:24	1	r.vision	9	3452	5
100713	16:24	1	r.dream	10	2569	7
100713	16:24	1	r.timid	11	2656	4
100713	16:24	1	r.toxic	12	2227	1
100713	16:24	1	r.justice	13	2424	4
100713	16:24	1	r.dreary	14	3909	3
100713	16:24	1	r.icebox	15	3918	5
100713	16:24	1	r.skijump	16	4728	7
100713	16:24	1	r.pollute	17	3225	1
100713	16:24	1	r.chin	18	2151	5
100713	16:24	1	r.field	19	2086	8
100713	16:24	1	r.hamburger	20	2305	9
100713	16:24	1	r.cell	21	2738	7
100713	16:24	1	r.abundance	22	3051	4
100713	16:24	1	r.mischief	23	1983	3
100713	16:24	1	r.deserter	24	4102	1
100713	16:24	1	r.kerosene	25	2376	2
100713	16:24	1	r.nectar	26	4279	5
100713	16:24	1	r.chair	27	2186	5
100713	16:24	1	r.sunset	28	2088	9
100713	16:24	1	r.slap	29	2275	1
100713	16:24	1	r.reserved	30	3206	6
100713	16:24	1	r.sentiment	31	2324	8
100713	16:24	1	r.interest	32	2381	9
100713	16:24	1	r.reverent	33	2876	5
100713	16:24	1	r.pest	34	3335	1
100713	16:24	1	r.noisy	35	1920	2
100713	16:24	1	r.thought	36	2232	4
100713	16:24	1	r.watch	37	3333	5
100713	16:24	1	r.present	38	4646	6
100713	16:24	1	r.addicted	39	2506	1
100713	16:24	1	r.key	40	2180	5
100713	16:24	1	r.prison	41	2323	1
100713	16:24	1	r.garden	42	2532	9
100713	16:24	1	r.frog	43	2380	7
100713	16:24	1	r.scared	44	1923	1
100713	16:24	1	r.orgasm	45	3372	9
100713	16:24	1	r.lively	46	3236	8
100713	16:24	1	r.loved	47	1977	9
100713	16:24	1	r.blasphemy	48	2502	2
100713	16:24	1	r.boxer	49	1975	5
100713	16:24	1	r.devil	50	2005	1
100713	16:24	1	r.clumsy	51	3027	3
100713	16:24	1	r.air	52	2224	5
100713	16:24	1	r.brave	53	2053	9
100713	16:24	1	r.trust	54	1849	9
100713	16:24	1	r.rigid	55	2420	5
100713	16:24	1	r.blase	56	3705	5
100713	16:24	1	r.memories	57	2140	9
100713	16:24	1	r.blubber	58	3076	1
100713	16:24	1	r.cut	59	2167	1
100713	16:24	1	r.angry	60	2486	1
100713	16:24	1	f.thweel	1	3553	5
100713	16:24	1	f.vage	2	4217	4
100713	16:24	1	f.thwofe	3	3367	6
100713	16:24	1	f.dweek	4	3023	2
100713	16:24	1	f.shoge	5	2276	2
100713	16:24	1	f.stoshe	6	2590	5
100713	16:24	1	f.dwathe	7	1821	5
100713	16:24	1	f.prope	8	2442	7
100713	16:24	1	f.sneem	9	2414	1
100713	16:24	1	f.smeen	10	2683	1
100713	16:24	1	f.joosh	11	2886	5
100713	16:24	1	f.pleesh	12	5281	7
100713	16:24	1	f.kloche	13	2132	5
100713	16:24	1	f.dreech	14	2005	3
100713	16:24	1	f.woog	15	1730	5
100713	16:24	1	f.gwooch	16	1291	5
100713	16:24	1	f.yeeg	17	1557	5
100713	16:24	1	f.kwoog	18	1900	7
100713	16:24	1	f.zove	19	1518	3
100713	16:24	1	f.glathe	20	1175	5
100713	16:24	1	f.shrase	21	1302	7
100713	16:24	1	f.preeth	22	1535	2
100713	16:24	1	f.kroob	23	1759	5
100713	16:24	1	f.glooge	24	1678	5
100713	16:24	1	f.vabe	25	1777	7
100713	16:24	1	f.thweeze	26	1646	6
100713	16:24	1	f.gooth	27	1187	5
100713	16:24	1	f.snood	28	1425	4
100713	16:24	1	f.fleef	29	1350	5
100713	16:24	1	f.thode	30	1942	3
100713	16:24	1	f.gwade	31	2222	5
100713	16:24	1	f.toove	32	1779	5
100713	16:24	1	f.poog	33	1081	7
100713	16:24	1	f.stoose	34	1524	3
100713	16:24	1	f.skeeg	35	3764	5
100713	16:24	1	f.thwoshe	36	1524	7
100713	16:24	1	f.leech	37	1589	5
100713	16:24	1	f.yooge	38	2475	6
100713	16:24	1	f.slole	39	1647	3
100713	16:24	1	f.sneeg	40	1482	4
100713	16:24	1	f.noof	41	876	8
100713	16:24	1	f.toof	42	1558	5
100713	16:24	1	f.drood	43	1430	6
100713	16:24	1	f.swathe	44	1410	3
100713	16:24	1	f.zeeg	45	863	5
100713	16:24	1	f.prooch	46	3938	5
100713	16:24	1	f.kwooze	47	2275	5
100713	16:24	1	f.steeth	48	1470	7
100713	16:24	1	f.dwave	49	1089	6
100713	16:24	1	f.breeth	50	1443	4
100713	16:24	1	f.prate	51	2500	5
100713	16:24	1	f.yeeb	52	1303	8
100713	16:24	1	f.snoove	53	1200	6
100713	16:24	1	f.thwave	54	1285	7
100713	16:24	1	f.dweeve	55	1240	5
100713	16:24	1	f.teege	56	1388	4
100713	16:24	1	f.yeep	57	913	5
100713	16:24	1	f.thwoom	58	1234	6
100713	16:24	1	f.sleem	59	1414	5
100713	16:24	1	f.thope	60	1492	4
100713	16:24	1	howtype	1	10508	6
100813	09:10	1	speed	1	2863	45
100813	09:10	1	error	2	3100	100
100813	09:10	1	whichhand	3	7414	0
100813	09:10	1	f.joom	1	11115	2
100813	09:10	1	f.shoob	2	4264	1
100813	09:10	1	f.skose	3	3267	4
100813	09:10	1	f.threer	4	2367	3
100813	09:10	1	f.slage	5	2782	8
100813	09:10	1	f.skave	6	2797	5
100813	09:10	1	f.gleef	7	2195	3
100813	09:10	1	f.twooge	8	1769	4
100813	09:10	1	f.voshe	9	1191	3
100813	09:10	1	f.skothe	10	1062	2
100813	09:10	1	f.pleeve	11	2113	8
100813	09:10	1	f.trafe	12	2010	3
100813	09:10	1	f.stoose	13	2679	4
100813	09:10	1	f.thwase	14	2082	5
100813	09:10	1	f.dwate	15	2028	2
100813	09:10	1	f.drood	16	2224	2
100813	09:10	1	f.theeve	17	1637	5
100813	09:10	1	f.seeb	18	1970	1
100813	09:10	1	f.gweech	19	1265	2
100813	09:10	1	f.sweege	20	1308	2
100813	09:10	1	f.slogue	21	1101	3
100813	09:10	1	f.tweef	22	2078	4
100813	09:10	1	f.yeese	23	2273	8
100813	09:10	1	f.pleel	24	1588	3
100813	09:10	1	f.gwague	25	1434	2
100813	09:10	1	f.cheeth	26	2231	8
100813	09:10	1	f.deef	27	7627	8
100813	09:10	1	f.krabe	28	1281	3
100813	09:10	1	f.flooth	29	1764	2
100813	09:10	1	f.yome	30	1339	3
100813	09:10	1	f.speesh	31	1163	2
100813	09:10	1	f.shroge	32	1186	4
100813	09:10	1	f.thwade	33	1320	3
100813	09:10	1	f.peeb	34	4512	2
100813	09:10	1	f.freeve	35	1403	2
100813	09:10	1	f.peesh	36	1768	2
100813	09:10	1	f.spobe	37	1223	2
100813	09:10	1	f.thwate	38	2588	3
100813	09:10	1	f.gloche	39	1490	5
100813	09:10	1	f.kloop	40	1709	2
100813	09:10	1	f.klape	41	1110	2
100813	09:10	1	f.prape	42	1079	2
100813	09:10	1	f.kweese	43	1049	2
100813	09:10	1	f.thate	44	1308	3
100813	09:10	1	f.vode	45	1102	3
100813	09:10	1	f.pleek	46	1431	6
100813	09:10	1	f.kwape	47	1292	3
100813	09:10	1	f.spathe	48	910	3
100813	09:10	1	f.nooch	49	1150	2
100813	09:10	1	f.sneef	50	1278	3
100813	09:10	1	f.blogue	51	4536	7
100813	09:10	1	f.gwove	52	2441	3
100813	09:10	1	f.smathe	53	1438	2
100813	09:10	1	f.breeg	54	1050	3
100813	09:10	1	f.dwane	55	1293	2
100813	09:10	1	f.brooth	56	4999	9
100813	09:10	1	f.troof	57	1630	5
100813	09:10	1	f.jogue	58	1386	5
100813	09:10	1	f.gweeg	59	1184	2
100813	09:10	1	f.shogue	60	1286	3
100813	09:10	1	r.morgue	1	2755	2
100813	09:10	1	r.wife	2	3188	5
100813	09:10	1	r.knot	3	3035	5
100813	09:10	1	r.promotion	4	2391	9
100813	09:10	1	r.part	5	6221	6
100813	09:10	1	r.trauma	6	3164	1
100813	09:10	1	r.easy	7	4076	5
100813	09:10	1	r.golfer	8	2871	6
100813	09:10	1	r.confident	9	3250	7
100813	09:10	1	r.severe	10	4094	1
100813	09:10	1	r.flag	11	2321	5
100813	09:10	1	r.thrill	12	3682	3
100813	09:10	1	r.street	13	2821	5
100813	09:10	1	r.cannon	14	2218	3
100813	09:10	1	r.valentine	15	2823	8
100813	09:10	1	r.sweetheart	16	1989	9
100813	09:10	1	r.devoted	17	1899	9
100813	09:10	1	r.insect	18	2069	3
100813	09:10	1	r.pig	19	1127	3
100813	09:10	1	r.burdened	20	1120	2
100813	09:10	1	r.assault	21	1249	1
100813	09:10	1	r.nude	22	1844	2
100813	09:10	1	r.embarrassed	23	1487	2
100813	09:10	1	r.politeness	24	1834	9
100813	09:10	1	r.disgusted	25	4167	3
100813	09:10	1	r.useless	26	3238	1
100813	09:10	1	r.delayed	27	2891	2
100813	09:10	1	r.fight	28	1758	1
100813	09:10	1	r.taxi	29	1998	3
100813	09:10	1	r.habit	30	2035	1
100813	09:10	1	r.easygoing	31	2040	9
100813	09:10	1	r.thoughtful	32	1546	9
100813	09:10	1	r.manure	33	1708	2
100813	09:10	1	r.hawk	34	1469	2
100813	09:10	1	r.warmth	35	1672	9
100813	09:10	1	r.shamed	36	1179	2
100813	09:10	1	r.hairdryer	37	3201	5
100813	09:10	1	r.dancer	38	3111	6
100813	09:10	1	r.river	39	2065	4
100813	09:10	1	r.nightmare	40	4108	1
100813	09:10	1	r.memories	41	2511	8
100813	09:10	1	r.chocolate	42	2528	9
100813	09:10	1	r.impair	43	1744	1
100813	09:10	1	r.bus	44	3896	6
100813	09:10	1	r.controlling	45	2058	1
100813	09:10	1	r.prick	46	2254	1
100813	09:10	1	r.rifle	47	1058	1
100813	09:10	1	r.menace	48	1085	1
100813	09:10	1	r.win	49	1815	9
100813	09:10	1	r.curious	50	3172	8
100813	09:10	1	r.stink	51	1492	1
100813	09:10	1	r.chance	52	4470	6
100813	09:10	1	r.indifferent	53	6538	5
100813	09:10	1	r.reverent	54	6108	4
100813	09:10	1	r.plain	55	2358	3
100813	09:10	1	r.save	56	2102	8
100813	09:10	1	r.person	57	2320	6
100813	09:10	1	r.headlight	58	2033	6
100813	09:10	1	r.betray	59	1310	2
100813	09:10	1	r.egg	60	2407	5
100813	09:10	1	howtype	1	46314	5
100813	09:47	1	speed	1	4410	46
100813	09:47	1	error	2	1627	97
100813	09:47	1	whichhand	3	8662	left
100813	09:47	1	f.brore	1	9603	4
100813	09:47	1	f.sweem	2	5051	6
100813	09:47	1	f.veeb	3	3889	5
100813	09:47	1	f.gwoob	4	3244	7
100813	09:47	1	f.thwoge	5	4128	5
100813	09:47	1	f.gweeth	6	2953	5
100813	09:47	1	f.smoshe	7	5097	3
100813	09:47	1	f.shage	8	5644	6
100813	09:47	1	f.krothe	9	2560	5
100813	09:47	1	f.voke	10	3888	5
100813	09:47	1	f.tafe	11	3291	5
100813	09:47	1	f.zoove	12	2093	7
100813	09:47	1	f.snothe	13	3968	7
100813	09:47	1	f.glooth	14	2135	5
100813	09:47	1	f.drode	15	7536	5
100813	09:47	1	f.skooth	16	2266	5
100813	09:47	1	f.seesh	17	3029	4
100813	09:47	1	f.greesh	18	3338	4
100813	09:47	1	f.dwoshe	19	1931	5
100813	09:47	1	f.meeth	20	1891	5
100813	09:47	1	f.kleed	21	2446	4
100813	09:47	1	f.trage	22	3034	3
100813	09:47	1	f.thoog	23	1910	5
100813	09:47	1	f.teeve	24	2191	5
100813	09:47	1	f.veek	25	2326	5
100813	09:47	1	f.teef	26	1726	5
100813	09:47	1	f.doob	27	1663	5
100813	09:47	1	f.veem	28	1930	5
100813	09:47	1	f.dofe	29	2730	4
100813	09:47	1	f.nage	30	2179	4
100813	09:47	1	f.smame	31	1553	5
100813	09:47	1	f.jafe	32	1945	5
100813	09:47	1	f.preet	33	1384	5
100813	09:47	1	f.droog	34	1847	4
100813	09:47	1	f.treef	35	2490	6
100813	09:47	1	f.pleel	36	2205	4
100813	09:47	1	f.deef	37	1363	5
100813	09:47	1	f.slage	38	2802	4
100813	09:47	1	f.skoob	39	1623	5
100813	09:47	1	f.frache	40	2229	5
100813	09:47	1	f.thave	41	1512	5
100813	09:47	1	f.gleese	42	3426	6
100813	09:47	1	f.jogue	43	1942	5
100813	09:47	1	f.blogue	44	2551	6
100813	09:47	1	f.beesh	45	3423	5
100813	09:47	1	f.leech	46	2876	2
100813	09:47	1	f.shrape	47	3279	4
100813	09:47	1	f.dwane	48	2234	5
100813	09:47	1	f.krathe	49	2326	5
100813	09:47	1	f.thweep	50	1863	4
100813	09:47	1	f.fleesh	51	2097	5
100813	09:47	1	f.dweeg	52	1387	5
100813	09:47	1	f.gwoog	53	1682	5
100813	09:47	1	f.dwove	54	2644	5
100813	09:47	1	f.pleege	55	2208	5
100813	09:47	1	f.twale	56	1214	5
100813	09:47	1	f.skeese	57	1506	5
100813	09:47	1	f.thrage	58	1740	5
100813	09:47	1	f.nooge	59	3100	5
100813	09:47	1	f.speeb	60	2239	5
100813	09:47	1	r.nervous	1	4246	3
100813	09:47	1	r.decorate	2	2722	9
100813	09:47	1	r.toxic	3	2116	1
100813	09:47	1	r.pillow	4	2380	8
100813	09:47	1	r.loser	5	1932	1
100813	09:47	1	r.hooker	6	1836	1
100813	09:47	1	r.skijump	7	2216	2
100813	09:47	1	r.alive	8	1789	9
100813	09:47	1	r.treasure	9	2660	8
100813	09:47	1	r.shotgun	10	1943	7
100813	09:47	1	r.tornado	11	2375	1
100813	09:47	1	r.stench	12	1822	3
100813	09:47	1	r.dove	13	1827	8
100813	09:47	1	r.aggressive	14	3022	3
100813	09:47	1	r.plant	15	2421	7
100813	09:47	1	r.naked	16	1818	2
100813	09:47	1	r.bomb	17	1879	1
100813	09:47	1	r.cellar	18	2297	4
100813	09:47	1	r.humane	19	1923	8
100813	09:47	1	r.insecure	20	1916	3
100813	09:47	1	r.ache	21	3437	1
100813	09:47	1	r.foot	22	1938	5
100813	09:47	1	r.trumpet	23	1634	5
100813	09:47	1	r.ship	24	1639	5
100813	09:47	1	r.poverty	25	1715	1
100813	09:47	1	r.subdued	26	2068	5
100813	09:47	1	r.masturbate	27	2511	1
100813	09:47	1	r.mobility	28	2672	5
100813	09:47	1	r.blister	29	1964	2
100813	09:47	1	r.mutilate	30	3163	1
100813	09:47	1	r.social	31	2289	6
100813	09:47	1	r.dream	32	2413	6
100813	09:47	1	r.nourish	33	4026	6
100813	09:47	1	r.reunion	34	2263	6
100813	09:47	1	r.bath	35	1970	7
100813	09:47	1	r.blond	36	1873	7
100813	09:47	1	r.agreement	37	2836	5
100813	09:47	1	r.kitten	38	1625	9
100813	09:47	1	r.deserter	39	2589	2
100813	09:47	1	r.infatuation	40	2459	6
100813	09:47	1	r.lighthouse	41	1783	5
100813	09:47	1	r.liberty	42	2326	6
100813	09:47	1	r.dump	43	1687	4
100813	09:47	1	r.surgery	44	1585	5
100813	09:47	1	r.dummy	45	2247	2
100813	09:47	1	r.promotion	46	2291	9
100813	09:47	1	r.divorce	47	2549	1
100813	09:47	1	r.modest	48	1677	5
100813	09:47	1	r.malice	49	1216	5
100813	09:47	1	r.hit	50	2700	3
100813	09:47	1	r.bored	51	2094	3
100813	09:47	1	r.ecstasy	52	2560	5
100813	09:47	1	r.clumsy	53	1991	4
100813	09:47	1	r.umbrella	54	1558	5
100813	09:47	1	r.cruel	55	3157	2
100813	09:47	1	r.kerosene	56	2462	5
100813	09:47	1	r.alimony	57	3297	3
100813	09:47	1	r.bold	58	3235	6
100813	09:47	1	r.shy	59	1872	4
100813	09:47	1	r.chaos	60	2323	2
100813	09:47	1	howtype	1	8267	4
100813	11:00	1	speed	1	3277	36
100813	11:00	1	error	2	1932	97
100813	11:00	1	whichhand	3	11117	right
100813	11:00	1	f.veep	1	15760	4
100813	11:00	1	f.smole	2	3564	5
100813	11:00	1	f.wathe	3	2348	4
100813	11:00	1	f.drofe	4	2629	6
100813	11:00	1	f.sposhe	5	2480	6
100813	11:00	1	f.chathe	6	3435	5
100813	11:00	1	f.proke	7	2480	5
100813	11:00	1	f.thague	8	1506	5
100813	11:00	1	f.yase	9	3372	4
100813	11:00	1	f.meeb	10	2356	5
100813	11:00	1	f.froob	11	955	5
100813	11:00	1	f.spabe	12	1611	5
100813	11:00	1	f.shrobe	13	1336	6
100813	11:00	1	f.joof	14	1304	5
100813	11:00	1	f.smoof	15	1689	5
100813	11:00	1	f.snabe	16	1035	5
100813	11:00	1	f.swame	17	1471	5
100813	11:00	1	f.voom	18	3338	6
100813	11:00	1	f.throoth	19	5555	4
100813	11:00	1	f.thwake	20	1796	4
100813	11:00	1	f.drabe	21	1066	5
100813	11:00	1	f.bloog	22	813	5
100813	11:00	1	f.groor	23	1042	5
100813	11:00	1	f.proshe	24	894	5
100813	11:00	1	f.snothe	25	1791	5
