date	time	subject	trialcode	trialnum	latency	response
092413	13:57	1	speed	1	3302	54
092413	13:57	1	error	2	2090	96
092413	13:57	1	whichhand	3	7375	right
092413	13:57	1	f.snathe	1	8608	4
092413	13:57	1	f.gwave	2	1896	3
092413	13:57	1	f.gwote	3	1873	6
092413	13:57	1	f.speet	4	1172	6
092413	13:57	1	f.smoob	5	1298	5
092413	13:57	1	f.dwoge	6	1748	3
092413	13:57	1	f.groog	7	1603	2
092413	13:57	1	f.thwoge	8	1425	3
092413	13:57	1	f.blove	9	4045	5
092413	13:57	1	f.snoosh	10	1322	7
092413	13:57	1	f.smole	11	1483	6
092413	13:57	1	f.swoze	12	1549	3
092413	13:57	1	f.thrache	13	2588	1
092413	13:57	1	f.kleeb	14	2467	6
092413	13:57	1	f.kreeth	15	2230	5
092413	13:57	1	f.proot	16	1138	4
092413	13:57	1	f.shooge	17	1395	7
092413	13:57	1	f.tweeg	18	880	7
092413	13:57	1	f.nague	19	1210	6
092413	13:57	1	f.treeb	20	935	3
092413	13:57	1	f.glague	21	959	4
092413	13:57	1	f.mooth	22	1022	5
092413	13:57	1	f.blothe	23	1371	3
092413	13:57	1	f.seesh	24	1489	6
092413	13:57	1	f.sneeth	25	1100	7
092413	13:57	1	f.brooth	26	1405	4
092413	13:57	1	f.skave	27	1259	7
092413	13:57	1	f.twothe	28	1518	5
092413	13:57	1	f.smaze	29	1903	3
092413	13:57	1	f.loche	30	993	3
092413	13:57	1	f.plage	31	2006	2
092413	13:57	1	f.snafe	32	1532	3
092413	13:57	1	f.thwooch	33	2156	7
092413	13:57	1	f.glose	34	2572	7
092413	13:57	1	f.grabe	35	1763	3
092413	13:57	1	f.sneeb	36	1330	5
092413	13:57	1	f.smeege	37	1186	3
092413	13:57	1	f.shrare	38	1761	7
092413	13:57	1	f.dwafe	39	1231	4
092413	13:57	1	f.smeep	40	1435	2
092413	13:57	1	f.snothe	41	1296	3
092413	13:57	1	f.kwope	42	1257	4
092413	13:57	1	f.kwave	43	716	5
092413	13:57	1	f.blave	44	1461	7
092413	13:57	1	f.yeet	45	984	7
