date	time	subject	trialcode	trialnum	latency	response
101413	10:03	1	speed	1	9815	43
101413	10:03	1	error	2	4151	97
101413	10:03	1	whichhand	3	6152	Right
101413	10:03	1	r.lost	1	11959	3
101413	10:03	1	r.color	2	1994	8
101413	10:03	1	r.girl	3	1638	9
101413	10:03	1	r.ship	4	2507	5
101413	10:03	1	r.hay	5	1621	8
101413	10:03	1	r.vest	6	1929	5
101413	10:03	1	r.disloyal	7	2130	2
101413	10:03	1	r.brave	8	3819	7
101413	10:03	1	r.leisurely	9	2104	6
101413	10:03	1	r.savior	10	1450	9
101413	10:03	1	r.brutal	11	3924	1
101413	10:03	1	r.masturbate	12	2173	1
101413	10:03	1	r.doctor	13	1652	2
101413	10:03	1	r.defiant	14	2568	6
101413	10:03	1	r.save	15	1784	7
101413	10:03	1	r.chair	16	2062	5
101413	10:03	1	r.dreary	17	3104	4
101413	10:03	1	r.letter	18	1579	5
101413	10:03	1	r.engine	19	1952	4
101413	10:03	1	r.chocolate	20	1593	7
101413	10:03	1	r.cottage	21	1709	6
101413	10:03	1	r.blasphemy	22	2156	2
101413	10:03	1	r.obesity	23	2718	1
101413	10:03	1	r.pest	24	1383	2
101413	10:03	1	r.horse	25	1300	9
101413	10:03	1	r.restaurant	26	1959	8
101413	10:03	1	r.bastard	27	1575	2
101413	10:03	1	r.blind	28	1765	5
101413	10:03	1	r.honey	29	1851	7
101413	10:03	1	r.hate	30	2864	2
101413	10:03	1	r.win	31	1907	7
101413	10:03	1	r.milk	32	2021	2
101413	10:03	1	r.messy	33	1593	5
101413	10:03	1	r.honest	34	1464	9
101413	10:03	1	r.grime	35	4482	4
101413	10:03	1	r.dignified	36	1493	8
101413	10:03	1	r.bees	37	3878	5
101413	10:03	1	r.material	38	1258	5
101413	10:03	1	r.urine	39	1133	2
101413	10:03	1	r.scream	40	2990	5
101413	10:03	1	r.insolent	41	2380	7
101413	10:03	1	r.lamb	42	2539	6
101413	10:03	1	r.flag	43	1731	7
101413	10:03	1	r.morbid	44	2395	4
101413	10:03	1	r.palace	45	1353	6
101413	10:03	1	r.astonished	46	1360	6
101413	10:03	1	r.odd	47	1655	6
101413	10:03	1	r.astronaut	48	1619	7
101413	10:03	1	r.wealthy	49	2128	7
101413	10:03	1	r.horror	50	1880	3
101413	10:03	1	r.diver	51	1706	5
101413	10:03	1	r.appliance	52	1708	5
101413	10:03	1	r.affection	53	2102	8
101413	10:03	1	r.violent	54	2679	1
101413	10:03	1	r.killer	55	1321	1
101413	10:03	1	r.truth	56	4330	8
101413	10:03	1	r.nude	57	2108	5
101413	10:03	1	r.hand	58	1164	5
101413	10:03	1	r.muddy	59	1748	4
101413	10:03	1	r.tamper	60	1547	4
101413	10:03	1	f.steech	1	2548	4
101413	10:03	1	f.twague	2	3139	6
101413	10:03	1	f.dwoog	3	1484	5
101413	10:03	1	f.chothe	4	1861	7
101413	10:03	1	f.prage	5	1760	6
101413	10:03	1	f.thrage	6	2648	5
101413	10:03	1	f.zape	7	1459	5
101413	10:03	1	f.grashe	8	2567	4
101413	10:03	1	f.glothe	9	1558	8
101413	10:03	1	f.floop	10	1534	5
101413	10:03	1	f.tofe	11	2479	5
101413	10:03	1	f.veesh	12	5135	3
101413	10:03	1	f.gwave	13	3057	7
101413	10:03	1	f.vade	14	2117	6
101413	10:03	1	f.prape	15	2222	3
101413	10:03	1	f.dache	16	4179	7
101413	10:03	1	f.spope	17	1595	5
101413	10:03	1	f.gloge	18	976	5
101413	10:03	1	f.broob	19	1933	5
101413	10:03	1	f.kweege	20	2135	5
101413	10:03	1	f.preel	21	2991	4
101413	10:03	1	f.shrothe	22	1510	6
101413	10:03	1	f.throok	23	1703	6
101413	10:03	1	f.weeth	24	1208	5
101413	10:03	1	f.throre	25	2766	9
101413	10:03	1	f.zore	26	2973	5
101413	10:03	1	f.blashe	27	3275	3
101413	10:03	1	f.preep	28	1287	5
101413	10:03	1	f.gweek	29	1865	5
101413	10:03	1	f.kleesh	30	1436	5
101413	10:03	1	f.snache	31	2999	4
101413	10:03	1	f.bleeth	32	2077	3
101413	10:03	1	f.krabe	33	3343	4
101413	10:03	1	f.toof	34	1776	5
101413	10:03	1	f.shage	35	2519	5
101413	10:03	1	f.broosh	36	1720	6
101413	10:03	1	f.thwole	37	1209	6
101413	10:03	1	f.treek	38	1438	4
101413	10:03	1	f.shroop	39	1866	4
101413	10:03	1	f.spabe	40	1965	4
101413	10:03	1	f.dreeth	41	1275	6
101413	10:03	1	f.spoot	42	1118	5
101413	10:03	1	f.kwoze	43	3102	3
101413	10:03	1	f.noche	44	1697	6
101413	10:03	1	f.kloshe	45	3329	6
101413	10:03	1	f.krage	46	2211	5
101413	10:03	1	f.sweese	47	2535	3
101413	10:03	1	f.prashe	48	2520	4
101413	10:03	1	f.gweeb	49	1785	4
101413	10:03	1	f.yoshe	50	1608	6
101413	10:03	1	f.zofe	51	2462	5
101413	10:03	1	f.keeg	52	2761	4
101413	10:03	1	f.troof	53	1600	5
101413	10:03	1	f.shrogue	54	2028	6
101413	10:03	1	f.snoon	55	1661	5
101413	10:03	1	f.shrone	56	2340	7
101413	10:03	1	f.prale	57	2796	6
101413	10:03	1	f.thwore	58	1889	5
101413	10:03	1	f.froosh	59	1445	5
101413	10:03	1	f.thwoop	60	1256	5
101413	10:03	1	howtype	1	14313	5
101413	10:56	1	speed	1	3085	65
101413	10:56	1	error	2	1943	96
101413	10:56	1	whichhand	3	8270	right
101413	10:56	1	r.pride	1	9349	6
101413	10:56	1	r.killer	2	2967	6
101413	10:56	1	r.table	3	5144	5
101413	10:56	1	r.education	4	5648	8
101413	10:56	1	r.wounds	5	2733	1
101413	10:56	1	r.distressed	6	2821	3
101413	10:56	1	r.bright	7	2267	9
101413	10:56	1	r.flower	8	3534	5
101413	10:56	1	r.farm	9	2583	2
101413	10:56	1	r.frog	10	2653	5
101413	10:56	1	r.greed	11	4553	2
101413	10:56	1	r.penthouse	12	4441	1
101413	10:56	1	r.bland	13	3150	4
101413	10:56	1	r.chance	14	3526	5
101413	10:56	1	r.ulcer	15	1543	1
101413	10:56	1	r.slaughter	16	3070	2
101413	10:56	1	r.zest	17	3682	5
