date	time	subject	trialcode	trialnum	latency	response
100713	16:27	1	speed	1	3605	54
100713	16:27	1	error	2	1749	88
100713	16:27	1	whichhand	3	5325	Right
100713	16:27	1	f.blole	1	4005	4
100713	16:27	1	f.prote	2	2475	3
100713	16:27	1	f.plothe	3	1974	6
100713	16:27	1	f.droor	4	1621	3
100713	16:27	1	f.drogue	5	3554	5
100713	16:27	1	f.boove	6	1578	6
100713	16:27	1	f.swathe	7	1880	2
100713	16:27	1	f.thweet	8	1323	1
100713	16:27	1	f.treef	9	1171	1
100713	16:27	1	f.trague	10	1490	4
100713	16:27	1	f.thoosh	11	2564	1
100713	16:27	1	f.pogue	12	3635	4
100713	16:27	1	f.shague	13	1816	6
100713	16:27	1	f.smague	14	2069	5
100713	16:27	1	f.swooth	15	1704	1
100713	16:27	1	f.joog	16	1314	2
100713	16:27	1	f.thwate	17	1219	4
100713	16:27	1	f.toog	18	2679	3
100713	16:27	1	f.smoze	19	2482	2
100713	16:27	1	f.zague	20	2116	6
100713	16:27	1	f.spoog	21	1941	1
100713	16:27	1	f.greech	22	1606	2
100713	16:27	1	f.stoof	23	2508	3
100713	16:27	1	f.steech	24	3693	4
100713	16:27	1	f.dwole	25	2071	2
100713	16:27	1	f.plave	26	1714	6
100713	16:27	1	f.throove	27	1353	4
100713	16:27	1	f.dwove	28	3251	2
100713	16:27	1	f.dwague	29	2503	3
100713	16:27	1	f.breeb	30	2649	8
100713	16:27	1	f.thweem	31	2397	8
100713	16:27	1	f.doog	32	1539	4
100713	16:27	1	f.jague	33	1555	4
100713	16:27	1	f.trofe	34	4282	6
100713	16:27	1	f.peesh	35	4877	6
100713	16:27	1	f.chode	36	2777	1
100713	16:27	1	f.frobe	37	1495	1
100713	16:27	1	f.kwove	38	1569	2
100713	16:27	1	f.spove	39	1719	6
100713	16:27	1	f.throgue	40	1488	6
100713	16:27	1	f.yobe	41	1219	5
100713	16:27	1	f.shrashe	42	2159	8
100713	16:27	1	f.droze	43	2351	6
100713	16:27	1	f.broog	44	1518	5
100713	16:27	1	f.choom	45	3135	2
100713	16:27	1	f.gweese	46	2472	4
100713	16:27	1	f.doof	47	2403	6
100713	16:27	1	f.preesh	48	2289	3
100713	16:27	1	f.kwame	49	2339	6
100713	16:27	1	f.thwoor	50	2012	2
100713	16:27	1	f.loche	51	2545	3
100713	16:27	1	f.snose	52	2057	7
100713	16:27	1	f.tweeth	53	2844	2
100713	16:27	1	f.treege	54	2208	7
100713	16:27	1	f.spome	55	2046	3
100713	16:27	1	f.nashe	56	1417	5
100713	16:27	1	f.swague	57	1654	3
100713	16:27	1	f.shrathe	58	2274	1
100713	16:27	1	f.snoosh	59	2397	2
100713	16:27	1	f.gwofe	60	1715	1
100713	16:27	1	r.displeased	1	2995	5
100713	16:27	1	r.scared	2	3097	6
100713	16:27	1	r.fabric	3	1627	7
100713	16:27	1	r.irritate	4	3071	7
100713	16:27	1	r.malaria	5	2419	1
100713	16:27	1	r.mobility	6	2112	2
100713	16:27	1	r.scissors	7	2177	7
100713	16:27	1	r.car	8	1279	9
100713	16:27	1	r.heaven	9	882	9
100713	16:27	1	r.outrage	10	2251	3
100713	16:27	1	r.tower	11	1399	5
100713	16:27	1	r.crash	12	1613	4
100713	16:27	1	r.swift	13	1144	5
100713	16:27	1	r.trunk	14	1201	5
100713	16:27	1	r.yacht	15	2310	8
100713	16:27	1	r.beast	16	1759	4
100713	16:27	1	r.caress	17	2478	1
100713	16:27	1	r.jail	18	1993	3
100713	16:27	1	r.hairpin	19	4766	9
100713	16:27	1	r.city	20	2151	5
100713	16:27	1	r.shark	21	3533	3
100713	16:27	1	r.blond	22	2559	1
100713	16:27	1	r.loser	23	3206	1
100713	16:27	1	r.sun	24	1860	8
100713	16:27	1	r.assault	25	2151	2
100713	16:27	1	r.skull	26	2167	5
100713	16:27	1	r.lantern	27	2126	9
100713	16:27	1	r.humane	28	2646	1
100713	16:27	1	r.jelly	29	1666	1
100713	16:27	1	r.toy	30	2981	5
100713	16:27	1	r.garbage	31	2564	2
100713	16:27	1	r.tense	32	1315	7
100713	16:27	1	r.treasure	33	2500	9
100713	16:27	1	r.mutilate	34	3877	1
100713	16:27	1	r.garter	35	1609	1
100713	16:27	1	r.space	36	1654	5
100713	16:27	1	r.glamour	37	1602	9
100713	16:27	1	r.comfort	38	1999	8
100713	16:27	1	r.defiant	39	2981	2
100713	16:27	1	r.obesity	40	1627	1
100713	16:27	1	r.ignorance	41	2336	8
100713	16:27	1	r.terrible	42	1552	1
100713	16:27	1	r.computer	43	1224	5
100713	16:27	1	r.barrel	44	853	5
100713	16:27	1	r.ennui	45	1768	1
100713	16:27	1	r.neglect	46	1775	1
100713	16:27	1	r.cook	47	1574	8
100713	16:27	1	r.mad	48	1765	3
100713	16:27	1	r.bunny	49	2835	9
100713	16:27	1	r.windmill	50	2424	6
100713	16:27	1	r.finger	51	1453	1
100713	16:27	1	r.scream	52	3241	7
100713	16:27	1	r.obscene	53	1806	2
100713	16:27	1	r.wine	54	1675	9
100713	16:27	1	r.volcano	55	1094	5
100713	16:27	1	r.stench	56	1679	1
100713	16:27	1	r.treat	57	3554	8
100713	16:27	1	r.assassin	58	1394	1
100713	16:27	1	r.time	59	1783	5
100713	16:27	1	r.heart	60	798	5
100713	16:27	1	howtype	1	9361	2
100813	09:09	1	speed	1	2678	54
100813	09:09	1	error	2	2172	98
100813	09:09	1	whichhand	3	5676	right
100813	09:09	1	r.reverent	1	18610	4
100813	09:09	1	r.refreshment	2	3885	8
100813	09:09	1	r.greed	3	4064	3
100813	09:09	1	r.whistle	4	5498	7
100813	09:09	1	r.elated	5	3223	9
100813	09:09	1	r.crutch	6	3691	4
100813	09:09	1	r.corpse	7	1998	2
100813	09:09	1	r.incentive	8	4236	8
100813	09:09	1	r.advantage	9	2049	8
100813	09:09	1	r.demon	10	4829	3
100813	09:09	1	r.agreement	11	2346	6
100813	09:09	1	r.talent	12	2481	8
100813	09:09	1	r.stress	13	3291	3
100813	09:09	1	r.green	14	2789	6
100813	09:09	1	r.anxious	15	2069	4
100813	09:09	1	r.radio	16	2936	6
100813	09:09	1	r.pungent	17	3800	4
100813	09:09	1	r.nature	18	1830	6
100813	09:09	1	r.habit	19	3611	5
100813	09:09	1	r.priest	20	3673	6
100813	09:09	1	r.nun	21	3636	6
100813	09:09	1	r.filth	22	2577	3
100813	09:09	1	r.icebox	23	4256	6
100813	09:09	1	r.cute	24	2788	6
100813	09:09	1	r.heroin	25	12338	3
100813	09:09	1	r.dreadful	26	2662	2
100813	09:09	1	r.pancakes	27	3506	7
100813	09:09	1	r.stink	28	2084	3
100813	09:09	1	r.queen	29	2350	6
100813	09:09	1	r.free	30	1694	7
100813	09:09	1	r.useless	31	2312	3
100813	09:09	1	r.rusty	32	3281	3
100813	09:09	1	r.waterfall	33	3283	7
100813	09:09	1	r.mosquito	34	10006	3
100813	09:09	1	r.skull	35	3310	4
100813	09:09	1	r.paradise	36	5544	8
100813	09:09	1	r.honey	37	5153	7
100813	09:09	1	r.louse	38	3817	3
100813	09:09	1	r.food	39	3239	9
100813	09:09	1	r.fascinate	40	2764	8
100813	09:09	1	r.useful	41	1843	8
100813	09:09	1	r.ennui	42	2743	5
100813	09:09	1	r.girl	43	2607	6
100813	09:09	1	r.prestige	44	2868	7
100813	09:09	1	r.item	45	4704	5
100813	09:09	1	r.discomfort	46	5698	3
100813	09:09	1	r.good	47	1877	6
100813	09:09	1	r.patent	48	2568	5
100813	09:09	1	r.restaurant	49	2823	8
100813	09:09	1	r.subdued	50	4652	4
100813	09:09	1	r.pasta	51	2304	7
100813	09:09	1	r.lion	52	4306	6
100813	09:09	1	r.foam	53	5045	5
100813	09:09	1	r.king	54	1946	6
100813	09:09	1	r.controlling	55	2601	4
100813	09:09	1	r.adult	56	3191	4
100813	09:09	1	r.wagon	57	5110	5
100813	09:09	1	r.anger	58	4272	3
100813	09:09	1	r.thrill	59	2836	8
100813	09:09	1	r.madman	60	2760	2
100813	09:09	1	f.jeeb	1	5877	4
100813	09:09	1	f.thwote	2	3728	6
100813	09:09	1	f.shreen	3	2801	7
100813	09:09	1	f.shreeve	4	2775	6
100813	09:09	1	f.thoshe	5	3231	3
100813	09:09	1	f.trache	6	4955	6
100813	09:09	1	f.klashe	7	2364	3
100813	09:09	1	f.frafe	8	3515	5
100813	09:09	1	f.dwooze	9	4620	4
100813	09:09	1	f.froof	10	3362	7
100813	09:09	1	f.deeg	11	2474	7
100813	09:09	1	f.yoosh	12	3373	6
100813	09:09	1	f.sooch	13	3525	3
100813	09:09	1	f.gwooth	14	2950	3
100813	09:09	1	f.glathe	15	3813	4
100813	09:09	1	f.shroot	16	2332	4
100813	09:09	1	f.fleech	17	2564	6
100813	09:09	1	f.zape	18	7323	6
100813	09:09	1	f.krofe	19	2862	5
100813	09:09	1	f.skague	20	2305	4
100813	09:09	1	f.theek	21	2363	4
100813	09:09	1	f.twafe	22	2850	5
