date	time	subject	trialcode	trialnum	latency	response
092013	12:01	1	speed	1	7886	47
092013	12:01	1	error	2	2170	100
092013	12:01	1	whichhand	3	6138	right
092013	12:01	1	f.dwool	1	7426	2
092013	12:01	1	f.grashe	2	2440	5
092013	12:01	1	f.yoob	3	3892	6
092013	12:01	1	f.pashe	4	1879	4
092013	12:01	1	f.kwoob	5	2065	4
092013	12:01	1	f.brobe	6	2100	5
092013	12:01	1	f.snove	7	1478	3
092013	12:01	1	f.plook	8	2656	3
092013	12:01	1	f.mafe	9	4819	7
092013	12:01	1	f.dwame	10	1218	3
092013	12:01	1	f.throosh	11	2630	5
092013	12:01	1	f.gweed	12	3659	2
092013	12:01	1	f.stague	13	3942	5
092013	12:01	1	f.kweeze	14	2239	4
092013	12:01	1	f.soshe	15	1267	5
092013	12:01	1	f.pabe	16	2574	7
092013	12:01	1	f.shrame	17	1453	3
092013	12:01	1	f.zare	18	2265	8
092013	12:01	1	f.vofe	19	3508	5
092013	12:01	1	f.dreef	20	1486	2
092013	12:01	1	f.dathe	21	2232	5
092013	12:01	1	f.gloog	22	1173	2
092013	12:01	1	f.krooge	23	2627	5
092013	12:01	1	f.drase	24	4008	7
092013	12:01	1	f.swofe	25	4022	5
092013	12:01	1	f.speep	26	2324	4
092013	12:01	1	f.mobe	27	2413	3
092013	12:01	1	f.noof	28	2306	3
092013	12:01	1	f.trome	29	1236	4
092013	12:01	1	f.skoove	30	2176	3
092013	12:01	1	f.glague	31	1686	3
092013	12:01	1	f.moosh	32	2696	7
092013	12:01	1	f.zeek	33	1546	6
092013	12:01	1	f.frave	34	1754	8
092013	12:01	1	f.zabe	35	2034	7
092013	12:01	1	f.snode	36	6742	4
092013	12:01	1	f.sleer	37	2439	2
092013	12:01	1	f.pleeth	38	1764	3
092013	12:01	1	f.thweel	39	2091	5
092013	12:01	1	f.cheeg	40	1757	6
092013	12:01	1	f.thwoke	41	2485	4
092013	12:01	1	f.kreeth	42	2991	4
092013	12:01	1	f.zague	43	2070	6
092013	12:01	1	f.skoosh	44	4137	6
092013	12:01	1	f.dwove	45	2578	4
092013	12:01	1	f.zeep	46	3064	8
092013	12:01	1	f.nothe	47	3580	4
092013	12:01	1	f.swague	48	1467	4
092013	12:01	1	f.shroob	49	1685	3
092013	12:01	1	f.slore	50	1215	3
092013	12:01	1	f.feech	51	2509	6
092013	12:01	1	f.thwook	52	1398	3
092013	12:01	1	f.speet	53	3380	5
092013	12:01	1	f.thwave	54	1291	3
092013	12:01	1	f.shreep	55	1309	4
092013	12:01	1	f.smeeb	56	1150	3
092013	12:01	1	f.spobe	57	1030	3
092013	12:01	1	f.shrofe	58	3098	3
092013	12:01	1	f.skabe	59	1619	4
092013	12:01	1	f.dwake	60	1336	3
092013	12:01	1	r.impair	1	8424	3
092013	12:01	1	r.moment	2	2102	6
092013	12:01	1	r.dove	3	2592	9
092013	12:01	1	r.overwhelmed	4	2422	3
092013	12:01	1	r.door	5	2195	5
092013	12:01	1	r.maniac	6	2569	1
092013	12:01	1	r.riot	7	1544	2
092013	12:01	1	r.alone	8	1568	2
092013	12:01	1	r.ugly	9	1351	2
092013	12:01	1	r.afraid	10	1038	2
092013	12:01	1	r.lightning	11	2146	7
092013	12:01	1	r.chance	12	2682	8
092013	12:01	1	r.bunny	13	1477	8
092013	12:01	1	r.merry	14	1823	9
092013	12:01	1	r.hinder	15	1876	2
092013	12:01	1	r.mischief	16	1334	2
092013	12:01	1	r.travel	17	2806	8
092013	12:01	1	r.insolent	18	2316	2
092013	12:01	1	r.sunlight	19	1341	8
092013	12:01	1	r.sunrise	20	1469	9
092013	12:01	1	r.timid	21	1200	3
092013	12:01	1	r.masturbate	22	1102	3
092013	12:01	1	r.coin	23	6399	5
092013	12:01	1	r.noose	24	1662	3
092013	12:01	1	r.lust	25	1577	2
092013	12:01	1	r.song	26	2615	7
092013	12:01	1	r.baby	27	1620	9
092013	12:01	1	r.reward	28	1681	9
092013	12:01	1	r.scum	29	1203	1
092013	12:01	1	r.wife	30	4009	5
092013	12:01	1	r.damage	31	2285	2
092013	12:01	1	r.river	32	2344	8
092013	12:01	1	r.friend	33	1256	8
092013	12:01	1	r.elbow	34	1795	5
092013	12:01	1	r.insect	35	1417	5
092013	12:01	1	r.obey	36	1341	3
092013	12:01	1	r.powerful	37	2821	6
092013	12:01	1	r.neurotic	38	3145	2
092013	12:01	1	r.muddy	39	1601	2
092013	12:01	1	r.curtains	40	2230	2
092013	12:01	1	r.name	41	3363	7
092013	12:01	1	r.foul	42	1939	2
092013	12:01	1	r.menace	43	2659	2
092013	12:01	1	r.market	44	3390	7
092013	12:01	1	r.nursery	45	1373	7
092013	12:01	1	r.elegant	46	1324	8
092013	12:01	1	r.avalanche	47	1645	5
092013	12:01	1	r.water	48	3257	8
092013	12:01	1	r.virtue	49	1197	8
092013	12:01	1	r.bereavement	50	1338	2
092013	12:01	1	r.passage	51	2330	5
092013	12:01	1	r.jewel	52	1466	8
092013	12:01	1	r.love	53	973	8
092013	12:01	1	r.strong	54	2563	5
092013	12:01	1	r.excuse	55	1155	3
092013	12:01	1	r.window	56	2314	5
092013	12:01	1	r.suspicious	57	2875	2
092013	12:01	1	r.ache	58	1006	2
092013	12:01	1	r.shotgun	59	988	2
092013	12:01	1	r.journal	60	1522	6
092013	12:01	1	howtype	1	9065	6
092013	12:30	1	speed	1	12422	38
092013	12:30	1	error	2	2740	97
092013	12:30	1	whichhand	3	7766	right
092013	12:30	1	r.lost	1	6663	3
092013	12:30	1	r.unhappy	2	3852	1
092013	12:30	1	r.hostile	3	1312	1
092013	12:30	1	r.brutal	4	1617	1
092013	12:30	1	r.habit	5	2798	5
092013	12:30	1	r.burial	6	2900	1
