date,time,code,partno,rating,hand,speed,error,trial,trialcode,realfake,lrswitch,fingerswitch,letterfreq,length,rha
22713,10:11,546,227130.4243,3,right,54,94,7soog,soog,fake,2,2,5.839,4,0
22713,10:11,546,227130.4243,6,right,54,94,15cute,cute,real,2,3,6.8245,4,-2
22713,10:11,546,227130.4243,7,right,54,94,20eat,eat,real,0,2,9.975,3,-3
22713,10:11,546,227130.4243,4,right,54,94,9zabe,zabe,fake,0,2,5.60875,4,-4
22713,10:11,546,227130.4243,7,right,54,94,15baby,baby,real,1,3,3.28125,4,-2
22713,10:11,546,227130.4243,4,right,54,94,9zafe,zafe,fake,0,2,5.79275,4,-4
22713,10:11,546,227130.4243,6,right,54,94,17bowl,bowl,real,3,3,3.846,4,0
22713,10:11,546,227130.4243,6,right,54,94,22pom,pom,real,0,2,3.947333333,3,3
22713,10:11,546,227130.4243,4,right,54,94,11joom,joom,fake,0,2,4.39325,4,4
22713,10:11,546,227130.4243,6,right,54,94,24kige,kige,fake,1,2,5.61375,4,0
22713,10:11,546,227130.4243,4,right,54,94,2kabe,kabe,fake,1,3,5.78325,4,-2
22713,10:11,546,227130.4243,6,right,54,94,20seat,seat,real,0,3,9.063,4,-4
22713,10:11,546,227130.4243,7,right,54,94,2vape,vape,fake,2,3,5.944,4,-2
22713,10:11,546,227130.4243,4,right,54,94,6dlip,dlip,fake,1,3,4.29325,4,2
22713,10:11,546,227130.4243,3,right,54,94,21fear,fear,real,0,3,7.271,4,-4
22713,10:11,546,227130.4243,7,right,54,94,18song,song,real,2,3,5.6495,4,0
22713,10:11,546,227130.4243,6,right,54,94,22lip,lip,real,0,2,4.306666667,3,3
22713,10:11,546,227130.4243,4,right,54,94,4melb,melb,fake,3,3,5.15625,4,0
22713,10:11,546,227130.4243,4,right,54,94,24nuad,nuad,fake,1,2,5.48175,4,0
22713,10:11,546,227130.4243,4,right,54,94,10hil,hil,fake,0,2,5.695,3,3
22713,10:11,546,227130.4243,4,right,54,94,22jip,jip,real,0,2,3.016,3,3
22713,10:11,546,227130.4243,4,right,54,94,5anay,anay,fake,3,3,6.26425,4,0
22713,10:11,546,227130.4243,4,right,54,94,12lust,lust,real,1,3,5.5415,4,0
22713,10:11,546,227130.4243,5,right,54,94,8tez,tez,fake,0,2,7.277333333,3,-3
22713,10:11,546,227130.4243,4,right,54,94,5yame,yame,fake,3,3,6.31225,4,0
22713,10:11,546,227130.4243,6,right,54,94,17name,name,real,3,3,7.506,4,0
22713,10:11,546,227130.4243,7,right,54,94,14dawn,dawn,real,1,3,5.38225,4,-2
22713,10:11,546,227130.4243,4,right,54,94,19sun,sun,real,1,1,5.278,3,1
22713,10:11,546,227130.4243,6,right,54,94,14arm,arm,real,1,2,5.52,3,-1
22713,10:11,546,227130.4243,5,right,54,94,1pobe,pobe,fake,1,3,5.9075,4,0
22713,10:11,546,227130.4243,6,right,54,94,16fish,fish,real,3,3,5.40375,4,0
22713,10:11,546,227130.4243,6,right,54,94,12lids,lids,real,1,3,5.39275,4,0
22713,10:11,546,227130.4243,5,right,54,94,20zest,zest,real,0,3,7.03975,4,-4
22713,10:11,546,227130.4243,6,right,54,94,24celm,celm,fake,1,2,5.47875,4,0
22713,10:11,546,227130.4243,7,right,54,94,22yip,yip,real,0,2,3.623,3,3
22713,10:11,546,227130.4243,6,right,54,94,23noon,noon,real,0,2,7.128,4,4
22713,10:11,546,227130.4243,6,right,54,94,13cell,cell,real,1,1,5.8835,4,0
22713,10:11,546,227130.4243,6,right,54,94,16air,air,real,2,2,7.04,3,-1
22713,10:11,546,227130.4243,6,right,54,94,9veed,veed,fake,0,1,7.65875,4,-4
22713,10:11,546,227130.4243,7,right,54,94,14wife,wife,real,2,3,6.064,4,-2
22713,10:11,546,227130.4243,4,right,54,94,8waf,waf,fake,0,2,4.251666667,3,-3
22713,10:11,546,227130.4243,6,right,54,94,10lim,lim,fake,0,2,4.465666667,3,3
22713,10:11,546,227130.4243,2,right,54,94,12liar,liar,real,1,3,6.28625,4,0
22713,10:11,546,227130.4243,9,right,54,94,21bed,bed,real,0,1,6.149,3,-3
22713,10:11,546,227130.4243,8,right,54,94,21star,star,real,0,3,7.38425,4,-4
22713,10:11,546,227130.4243,4,right,54,94,6clim,clim,fake,1,3,4.04475,4,2
22713,10:11,546,227130.4243,3,right,54,94,4alfi,alfi,fake,3,3,5.3465,4,0
22713,10:11,546,227130.4243,4,right,54,94,21fat,fat,real,0,2,6.483666667,3,-3
22713,10:57,54,227130.4563,5,Right,56,100,5yane,yane,fake,3,3,7.398,4,0
22713,10:57,54,227130.4563,3,Right,56,100,13army,army,real,1,2,4.6335,4,0
22713,10:57,54,227130.4563,6,Right,56,100,9beeg,beeg,fake,0,2,7.22775,4,-4
22713,10:57,54,227130.4563,6,Right,56,100,23lion,lion,real,0,3,6.31175,4,4
22713,10:57,54,227130.4563,4,Right,56,100,8taxe,taxe,fake,0,3,7.51875,4,-4
22713,10:57,54,227130.4563,3,Right,56,100,14pest,pest,real,1,3,7.5035,4,-2
22713,10:57,54,227130.4563,5,Right,56,100,18sour,sour,real,2,3,5.64475,4,0
22713,10:57,54,227130.4563,5,Right,56,100,5jame,jame,fake,3,3,5.857,4,0
22713,10:57,54,227130.4563,2,Right,56,100,19ugly,ugly,real,2,3,2.693,4,2
22713,10:57,54,227130.4563,9,Right,56,100,23mom,mom,real,0,2,4.106333333,3,3
22713,10:57,54,227130.4563,6,Right,56,100,16lake,lake,real,3,3,6.4165,4,0
22713,10:57,54,227130.4563,4,Right,56,100,21bees,bees,real,0,2,8.30575,4,-4
22713,10:57,54,227130.4563,5,Right,56,100,22nip,nip,real,0,2,5.214666667,3,3
22713,10:57,54,227130.4563,6,Right,56,100,10nop,nop,fake,0,2,5.395,3,3
22713,10:57,54,227130.4563,7,Right,56,100,18blue,blue,real,2,3,5.24425,4,0
22713,10:57,54,227130.4563,2,Right,56,100,19cold,cold,real,2,2,4.64175,4,0
22713,10:57,54,227130.4563,1,Right,56,100,13lice,lice,real,1,2,6.61875,4,0
22713,10:57,54,227130.4563,5,Right,56,100,8dax,dax,fake,0,2,4.19,3,-3
22713,10:57,54,227130.4563,6,Right,56,100,10plin,plin,fake,0,3,4.91725,4,4
22713,10:57,54,227130.4563,4,Right,56,100,23lump,lump,real,0,2,2.7795,4,4
22713,10:57,54,227130.4563,8,Right,56,100,18win,win,real,1,2,5.358333333,3,1
22713,10:57,54,227130.4563,7,Right,56,100,2jabe,jabe,fake,1,3,5.6285,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,1yofe,yofe,fake,1,3,6.10275,4,0
22713,10:57,54,227130.4563,6,Right,56,100,7soob,soob,fake,2,2,5.70825,4,0
22713,10:57,54,227130.4563,3,Right,56,100,16slap,slap,real,3,3,5.112,4,0
22713,10:57,54,227130.4563,5,Right,56,100,1nobe,nobe,fake,1,3,7.1125,4,0
22713,10:57,54,227130.4563,6,Right,56,100,15frog,frog,real,2,2,4.43425,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,12more,more,real,1,3,7.1505,4,0
22713,10:57,54,227130.4563,4,Right,56,100,13hide,hide,real,1,2,7.50375,4,0
22713,10:57,54,227130.4563,7,Right,56,100,4peka,peka,fake,3,3,5.8925,4,0
22713,10:57,54,227130.4563,4,Right,56,100,20scar,scar,real,0,3,5.81575,4,-4
22713,10:57,54,227130.4563,8,Right,56,100,16cow,cow,real,2,2,4.216333333,3,-1
22713,10:57,54,227130.4563,7,Right,56,100,4pems,pems,fake,3,3,5.841,4,0
22713,10:57,54,227130.4563,7,Right,56,100,3yeet,yeet,fake,1,2,9.1085,4,-2
22713,10:57,54,227130.4563,2,Right,56,100,20sad,sad,real,0,2,6.249,3,-3
22713,10:57,54,227130.4563,7,Right,56,100,17wish,wish,real,3,3,5.43675,4,0
22713,10:57,54,227130.4563,5,Right,56,100,11lik,lik,fake,0,1,3.921,3,3
22713,10:57,54,227130.4563,6,Right,56,100,1jobe,jobe,fake,1,3,5.4635,4,0
22713,10:57,54,227130.4563,7,Right,56,100,7voom,voom,fake,1,2,4.5995,4,2
22713,10:57,54,227130.4563,5,Right,56,100,9tage,tage,fake,0,3,7.985,4,-4
22713,10:57,54,227130.4563,6,Right,56,100,2yate,yate,fake,1,3,7.97475,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,11yoop,yoop,fake,0,2,4.72925,4,4
22713,10:57,54,227130.4563,5,Right,56,100,5tutk,tutk,fake,3,3,5.4105,4,0
22713,10:57,54,227130.4563,8,Right,56,100,12life,life,real,1,3,6.48025,4,0
22713,10:57,54,227130.4563,3,Right,56,100,4woem,woem,fake,3,3,6.24375,4,0
22713,10:57,54,227130.4563,7,Right,56,100,19silk,silk,real,1,3,4.5225,4,2
22713,10:57,54,227130.4563,4,Right,56,100,6slin,slin,fake,1,3,6.01675,4,2
22713,10:57,54,227130.4563,6,Right,56,100,17hay,hay,real,2,2,5.411666667,3,1
22713,10:57,54,227130.4563,6,Right,56,100,3tove,tove,fake,2,3,7.56075,4,-2
22713,10:57,54,227130.4563,4,Right,56,100,6voke,voke,fake,2,3,5.48975,4,0
22713,10:57,54,227130.4563,5,Right,56,100,23pill,pill,real,0,2,4.23625,4,4
22713,10:57,54,227130.4563,5,Right,56,100,1nofe,nofe,fake,1,3,7.2965,4,0
22713,10:57,54,227130.4563,3,Right,56,100,24jufe,jufe,fake,1,2,4.46025,4,0
22713,10:57,54,227130.4563,7,Right,56,100,17girl,girl,real,3,3,4.74825,4,0
22713,10:57,54,227130.4563,6,Right,56,100,3neeb,neeb,fake,1,2,8.41125,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,7foof,foof,fake,2,2,4.8675,4,0
22713,10:57,54,227130.4563,6,Right,56,100,6flin,flin,fake,1,3,4.992,4,2
22713,10:57,54,227130.4563,7,Right,56,100,3meef,meef,fake,1,2,7.5095,4,-2
22713,10:57,54,227130.4563,8,Right,56,100,11lool,lool,fake,0,0,5.766,4,4
22713,10:57,54,227130.4563,2,Right,56,100,15wasp,wasp,real,1,3,4.69575,4,-2
22713,10:57,54,227130.4563,2,Right,56,100,19tomb,tomb,real,2,3,5.11525,4,0
22713,10:57,54,227130.4563,4,Right,56,100,2mafe,mafe,fake,1,3,6.37575,4,-2
22713,10:57,54,227130.4563,1,Right,56,100,18snob,snob,real,2,3,5.51875,4,0
22713,10:57,54,227130.4563,8,Right,56,100,7voop,voop,fake,1,2,4.48025,4,2
22713,10:57,54,227130.4563,4,Right,56,100,10pluk,pluk,fake,0,3,2.371,4,4
22713,10:57,54,227130.4563,5,Right,56,100,14obey,obey,real,2,3,5.91875,4,0
22713,10:57,54,227130.4563,5,Right,56,100,8wac,wac,fake,0,2,4.436333333,3,-3
22713,10:57,54,227130.4563,8,Right,56,100,15bath,bath,real,1,3,6.20225,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,3leel,leel,fake,2,2,8.3635,4,0
22713,10:57,54,227130.4563,6,Right,56,100,24aqil,aqil,fake,1,2,4.81325,4,0
22713,10:57,54,227130.4563,4,Right,56,100,11nilo,nilo,fake,0,2,6.31175,4,4
22713,10:57,54,227130.4563,6,Right,56,100,13nude,nude,real,1,1,6.6155,4,0
22713,10:57,54,227130.4563,3,Right,56,100,7soog,soog,fake,2,2,5.839,4,0
22713,10:57,54,227130.4563,9,Right,56,100,15cute,cute,real,2,3,6.8245,4,-2
22713,10:57,54,227130.4563,7,Right,56,100,20eat,eat,real,0,2,9.975,3,-3
22713,10:57,54,227130.4563,6,Right,56,100,9zabe,zabe,fake,0,2,5.60875,4,-4
22713,10:57,54,227130.4563,5,Right,56,100,15baby,baby,real,1,3,3.28125,4,-2
22713,10:57,54,227130.4563,6,Right,56,100,9zafe,zafe,fake,0,2,5.79275,4,-4
22713,10:57,54,227130.4563,5,Right,56,100,17bowl,bowl,real,3,3,3.846,4,0
22713,10:57,54,227130.4563,6,Right,56,100,22pom,pom,real,0,2,3.947333333,3,3
22713,10:57,54,227130.4563,8,Right,56,100,11joom,joom,fake,0,2,4.39325,4,4
22713,10:57,54,227130.4563,8,Right,56,100,24kige,kige,fake,1,2,5.61375,4,0
22713,10:57,54,227130.4563,6,Right,56,100,2kabe,kabe,fake,1,3,5.78325,4,-2
22713,10:57,54,227130.4563,8,Right,56,100,20seat,seat,real,0,3,9.063,4,-4
22713,10:57,54,227130.4563,4,Right,56,100,2vape,vape,fake,2,3,5.944,4,-2
22713,10:57,54,227130.4563,8,Right,56,100,6dlip,dlip,fake,1,3,4.29325,4,2
22713,10:57,54,227130.4563,1,Right,56,100,21fear,fear,real,0,3,7.271,4,-4
22713,10:57,54,227130.4563,9,Right,56,100,18song,song,real,2,3,5.6495,4,0
22713,10:57,54,227130.4563,7,Right,56,100,22lip,lip,real,0,2,4.306666667,3,3
22713,10:57,54,227130.4563,7,Right,56,100,4melb,melb,fake,3,3,5.15625,4,0
22713,10:57,54,227130.4563,3,Right,56,100,24nuad,nuad,fake,1,2,5.48175,4,0
22713,10:57,54,227130.4563,5,Right,56,100,10hil,hil,fake,0,2,5.695,3,3
22713,10:57,54,227130.4563,3,Right,56,100,22jip,jip,real,0,2,3.016,3,3
22713,10:57,54,227130.4563,6,Right,56,100,5anay,anay,fake,3,3,6.26425,4,0
22713,10:57,54,227130.4563,5,Right,56,100,12lust,lust,real,1,3,5.5415,4,0
22713,10:57,54,227130.4563,5,Right,56,100,8tez,tez,fake,0,2,7.277333333,3,-3
22713,10:57,54,227130.4563,6,Right,56,100,5yame,yame,fake,3,3,6.31225,4,0
22713,10:57,54,227130.4563,8,Right,56,100,17name,name,real,3,3,7.506,4,0
22713,10:57,54,227130.4563,4,Right,56,100,14dawn,dawn,real,1,3,5.38225,4,-2
22713,10:57,54,227130.4563,8,Right,56,100,19sun,sun,real,1,1,5.278,3,1
22713,10:57,54,227130.4563,6,Right,56,100,14arm,arm,real,1,2,5.52,3,-1
22713,10:57,54,227130.4563,4,Right,56,100,1pobe,pobe,fake,1,3,5.9075,4,0
22713,10:57,54,227130.4563,6,Right,56,100,16fish,fish,real,3,3,5.40375,4,0
22713,10:57,54,227130.4563,7,Right,56,100,12lids,lids,real,1,3,5.39275,4,0
22713,10:57,54,227130.4563,7,Right,56,100,20zest,zest,real,0,3,7.03975,4,-4
22713,10:57,54,227130.4563,3,Right,56,100,24celm,celm,fake,1,2,5.47875,4,0
22713,10:57,54,227130.4563,4,Right,56,100,22yip,yip,real,0,2,3.623,3,3
22713,10:57,54,227130.4563,4,Right,56,100,23noon,noon,real,0,2,7.128,4,4
22713,10:57,54,227130.4563,5,Right,56,100,13cell,cell,real,1,1,5.8835,4,0
22713,10:57,54,227130.4563,7,Right,56,100,16air,air,real,2,2,7.04,3,-1
22713,10:57,54,227130.4563,4,Right,56,100,9veed,veed,fake,0,1,7.65875,4,-4
22713,10:57,54,227130.4563,7,Right,56,100,14wife,wife,real,2,3,6.064,4,-2
22713,10:57,54,227130.4563,4,Right,56,100,8waf,waf,fake,0,2,4.251666667,3,-3
22713,10:57,54,227130.4563,8,Right,56,100,10lim,lim,fake,0,2,4.465666667,3,3
22713,10:57,54,227130.4563,2,Right,56,100,12liar,liar,real,1,3,6.28625,4,0
22713,10:57,54,227130.4563,9,Right,56,100,21bed,bed,real,0,1,6.149,3,-3
22713,10:57,54,227130.4563,9,Right,56,100,21star,star,real,0,3,7.38425,4,-4
22713,10:57,54,227130.4563,4,Right,56,100,6clim,clim,fake,1,3,4.04475,4,2
22713,10:57,54,227130.4563,4,Right,56,100,4alfi,alfi,fake,3,3,5.3465,4,0
22713,10:57,54,227130.4563,2,Right,56,100,21fat,fat,real,0,2,6.483666667,3,-3
22713,10:23,56,227130.4326,8,right,23,100,5yane,yane,fake,3,3,7.398,4,0
22713,10:23,56,227130.4326,8,right,23,100,13army,army,real,1,2,4.6335,4,0
22713,10:23,56,227130.4326,5,right,23,100,9beeg,beeg,fake,0,2,7.22775,4,-4
22713,10:23,56,227130.4326,7,right,23,100,23lion,lion,real,0,3,6.31175,4,4
22713,10:23,56,227130.4326,5,right,23,100,8taxe,taxe,fake,0,3,7.51875,4,-4
22713,10:23,56,227130.4326,8,right,23,100,14pest,pest,real,1,3,7.5035,4,-2
22713,10:23,56,227130.4326,9,right,23,100,18sour,sour,real,2,3,5.64475,4,0
22713,10:23,56,227130.4326,9,right,23,100,5jame,jame,fake,3,3,5.857,4,0
22713,10:23,56,227130.4326,5,right,23,100,19ugly,ugly,real,2,3,2.693,4,2
22713,10:23,56,227130.4326,9,right,23,100,23mom,mom,real,0,2,4.106333333,3,3
22713,10:23,56,227130.4326,5,right,23,100,16lake,lake,real,3,3,6.4165,4,0
22713,10:23,56,227130.4326,4,right,23,100,21bees,bees,real,0,2,8.30575,4,-4
22713,10:23,56,227130.4326,5,right,23,100,22nip,nip,real,0,2,5.214666667,3,3
22713,10:23,56,227130.4326,7,right,23,100,10nop,nop,fake,0,2,5.395,3,3
22713,10:23,56,227130.4326,9,right,23,100,18blue,blue,real,2,3,5.24425,4,0
22713,10:23,56,227130.4326,6,right,23,100,19cold,cold,real,2,2,4.64175,4,0
22713,10:23,56,227130.4326,5,right,23,100,13lice,lice,real,1,2,6.61875,4,0
22713,10:23,56,227130.4326,5,right,23,100,8dax,dax,fake,0,2,4.19,3,-3
22713,10:23,56,227130.4326,4,right,23,100,10plin,plin,fake,0,3,4.91725,4,4
22713,10:23,56,227130.4326,5,right,23,100,23lump,lump,real,0,2,2.7795,4,4
22713,10:23,56,227130.4326,9,right,23,100,18win,win,real,1,2,5.358333333,3,1
22713,10:23,56,227130.4326,8,right,23,100,2jabe,jabe,fake,1,3,5.6285,4,-2
22713,10:23,56,227130.4326,4,right,23,100,1yofe,yofe,fake,1,3,6.10275,4,0
22713,10:23,56,227130.4326,5,right,23,100,7soob,soob,fake,2,2,5.70825,4,0
22713,10:23,56,227130.4326,6,right,23,100,16slap,slap,real,3,3,5.112,4,0
22713,10:23,56,227130.4326,8,right,23,100,1nobe,nobe,fake,1,3,7.1125,4,0
22713,10:23,56,227130.4326,9,right,23,100,15frog,frog,real,2,2,4.43425,4,-2
22713,10:23,56,227130.4326,9,right,23,100,12more,more,real,1,3,7.1505,4,0
22713,10:23,56,227130.4326,3,right,23,100,13hide,hide,real,1,2,7.50375,4,0
22713,10:23,56,227130.4326,4,right,23,100,4peka,peka,fake,3,3,5.8925,4,0
22713,10:23,56,227130.4326,5,right,23,100,20scar,scar,real,0,3,5.81575,4,-4
22713,10:23,56,227130.4326,9,right,23,100,16cow,cow,real,2,2,4.216333333,3,-1
22713,10:23,56,227130.4326,7,right,23,100,4pems,pems,fake,3,3,5.841,4,0
22713,10:23,56,227130.4326,6,right,23,100,3yeet,yeet,fake,1,2,9.1085,4,-2
22713,10:23,56,227130.4326,4,right,23,100,20sad,sad,real,0,2,6.249,3,-3
22713,10:23,56,227130.4326,9,right,23,100,17wish,wish,real,3,3,5.43675,4,0
22713,10:23,56,227130.4326,5,right,23,100,11lik,lik,fake,0,1,3.921,3,3
22713,10:23,56,227130.4326,5,right,23,100,1jobe,jobe,fake,1,3,5.4635,4,0
22713,10:23,56,227130.4326,5,right,23,100,7voom,voom,fake,1,2,4.5995,4,2
22713,10:23,56,227130.4326,6,right,23,100,9tage,tage,fake,0,3,7.985,4,-4
22713,10:23,56,227130.4326,5,right,23,100,2yate,yate,fake,1,3,7.97475,4,-2
22713,10:23,56,227130.4326,4,right,23,100,11yoop,yoop,fake,0,2,4.72925,4,4
22713,10:23,56,227130.4326,5,right,23,100,5tutk,tutk,fake,3,3,5.4105,4,0
22713,10:23,56,227130.4326,9,right,23,100,12life,life,real,1,3,6.48025,4,0
22713,10:23,56,227130.4326,8,right,23,100,4woem,woem,fake,3,3,6.24375,4,0
22713,10:23,56,227130.4326,8,right,23,100,19silk,silk,real,1,3,4.5225,4,2
22713,10:23,56,227130.4326,7,right,23,100,6slin,slin,fake,1,3,6.01675,4,2
22713,10:23,56,227130.4326,5,right,23,100,17hay,hay,real,2,2,5.411666667,3,1
22713,10:23,56,227130.4326,5,right,23,100,3tove,tove,fake,2,3,7.56075,4,-2
22713,10:23,56,227130.4326,5,right,23,100,6voke,voke,fake,2,3,5.48975,4,0
22713,10:23,56,227130.4326,2,right,23,100,23pill,pill,real,0,2,4.23625,4,4
22713,10:23,56,227130.4326,5,right,23,100,1nofe,nofe,fake,1,3,7.2965,4,0
22713,10:23,56,227130.4326,5,right,23,100,24jufe,jufe,fake,1,2,4.46025,4,0
22713,10:23,56,227130.4326,9,right,23,100,17girl,girl,real,3,3,4.74825,4,0
22713,10:23,56,227130.4326,5,right,23,100,3neeb,neeb,fake,1,2,8.41125,4,-2
22713,10:23,56,227130.4326,5,right,23,100,7foof,foof,fake,2,2,4.8675,4,0
22713,10:23,56,227130.4326,5,right,23,100,6flin,flin,fake,1,3,4.992,4,2
22713,10:23,56,227130.4326,5,right,23,100,3meef,meef,fake,1,2,7.5095,4,-2
22713,10:23,56,227130.4326,8,right,23,100,11lool,lool,fake,0,0,5.766,4,4
22713,10:23,56,227130.4326,6,right,23,100,15wasp,wasp,real,1,3,4.69575,4,-2
22713,10:23,56,227130.4326,5,right,23,100,19tomb,tomb,real,2,3,5.11525,4,0
22713,10:23,56,227130.4326,6,right,23,100,2mafe,mafe,fake,1,3,6.37575,4,-2
22713,10:23,56,227130.4326,5,right,23,100,18snob,snob,real,2,3,5.51875,4,0
22713,10:23,56,227130.4326,6,right,23,100,7voop,voop,fake,1,2,4.48025,4,2
22713,10:23,56,227130.4326,7,right,23,100,10pluk,pluk,fake,0,3,2.371,4,4
22713,10:23,56,227130.4326,4,right,23,100,14obey,obey,real,2,3,5.91875,4,0
22713,10:23,56,227130.4326,5,right,23,100,8wac,wac,fake,0,2,4.436333333,3,-3
22713,10:23,56,227130.4326,9,right,23,100,15bath,bath,real,1,3,6.20225,4,-2
22713,10:23,56,227130.4326,5,right,23,100,3leel,leel,fake,2,2,8.3635,4,0
22713,10:23,56,227130.4326,5,right,23,100,24aqil,aqil,fake,1,2,4.81325,4,0
22713,10:23,56,227130.4326,5,right,23,100,11nilo,nilo,fake,0,2,6.31175,4,4
22713,10:23,56,227130.4326,5,right,23,100,13nude,nude,real,1,1,6.6155,4,0
22713,10:23,56,227130.4326,8,right,23,100,7soog,soog,fake,2,2,5.839,4,0
22713,10:23,56,227130.4326,8,right,23,100,15cute,cute,real,2,3,6.8245,4,-2
22713,10:23,56,227130.4326,9,right,23,100,20eat,eat,real,0,2,9.975,3,-3
22713,10:23,56,227130.4326,8,right,23,100,9zabe,zabe,fake,0,2,5.60875,4,-4
22713,10:23,56,227130.4326,9,right,23,100,15baby,baby,real,1,3,3.28125,4,-2
22713,10:23,56,227130.4326,8,right,23,100,9zafe,zafe,fake,0,2,5.79275,4,-4
22713,10:23,56,227130.4326,9,right,23,100,17bowl,bowl,real,3,3,3.846,4,0
22713,10:23,56,227130.4326,5,right,23,100,22pom,pom,real,0,2,3.947333333,3,3
22713,10:23,56,227130.4326,5,right,23,100,11joom,joom,fake,0,2,4.39325,4,4
22713,10:23,56,227130.4326,5,right,23,100,24kige,kige,fake,1,2,5.61375,4,0
22713,10:23,56,227130.4326,5,right,23,100,2kabe,kabe,fake,1,3,5.78325,4,-2
22713,10:23,56,227130.4326,7,right,23,100,20seat,seat,real,0,3,9.063,4,-4
22713,10:23,56,227130.4326,5,right,23,100,2vape,vape,fake,2,3,5.944,4,-2
22713,10:23,56,227130.4326,6,right,23,100,6dlip,dlip,fake,1,3,4.29325,4,2
22713,10:23,56,227130.4326,3,right,23,100,21fear,fear,real,0,3,7.271,4,-4
22713,10:23,56,227130.4326,9,right,23,100,18song,song,real,2,3,5.6495,4,0
22713,10:23,56,227130.4326,8,right,23,100,22lip,lip,real,0,2,4.306666667,3,3
22713,10:23,56,227130.4326,5,right,23,100,4melb,melb,fake,3,3,5.15625,4,0
22713,10:23,56,227130.4326,5,right,23,100,24nuad,nuad,fake,1,2,5.48175,4,0
22713,10:23,56,227130.4326,5,right,23,100,10hil,hil,fake,0,2,5.695,3,3
22713,10:23,56,227130.4326,5,right,23,100,22jip,jip,real,0,2,3.016,3,3
22713,10:23,56,227130.4326,5,right,23,100,5anay,anay,fake,3,3,6.26425,4,0
22713,10:23,56,227130.4326,5,right,23,100,12lust,lust,real,1,3,5.5415,4,0
22713,10:23,56,227130.4326,4,right,23,100,8tez,tez,fake,0,2,7.277333333,3,-3
22713,10:23,56,227130.4326,5,right,23,100,5yame,yame,fake,3,3,6.31225,4,0
22713,10:23,56,227130.4326,7,right,23,100,17name,name,real,3,3,7.506,4,0
22713,10:23,56,227130.4326,6,right,23,100,14dawn,dawn,real,1,3,5.38225,4,-2
22713,10:23,56,227130.4326,9,right,23,100,19sun,sun,real,1,1,5.278,3,1
22713,10:23,56,227130.4326,9,right,23,100,14arm,arm,real,1,2,5.52,3,-1
22713,10:23,56,227130.4326,6,right,23,100,1pobe,pobe,fake,1,3,5.9075,4,0
22713,10:23,56,227130.4326,8,right,23,100,16fish,fish,real,3,3,5.40375,4,0
22713,10:23,56,227130.4326,5,right,23,100,12lids,lids,real,1,3,5.39275,4,0
22713,10:23,56,227130.4326,5,right,23,100,20zest,zest,real,0,3,7.03975,4,-4
22713,10:23,56,227130.4326,5,right,23,100,24celm,celm,fake,1,2,5.47875,4,0
22713,10:23,56,227130.4326,5,right,23,100,22yip,yip,real,0,2,3.623,3,3
22713,10:23,56,227130.4326,9,right,23,100,23noon,noon,real,0,2,7.128,4,4
22713,10:23,56,227130.4326,1,right,23,100,13cell,cell,real,1,1,5.8835,4,0
22713,10:23,56,227130.4326,5,right,23,100,16air,air,real,2,2,7.04,3,-1
22713,10:23,56,227130.4326,5,right,23,100,9veed,veed,fake,0,1,7.65875,4,-4
22713,10:23,56,227130.4326,9,right,23,100,14wife,wife,real,2,3,6.064,4,-2
22713,10:23,56,227130.4326,5,right,23,100,8waf,waf,fake,0,2,4.251666667,3,-3
22713,10:23,56,227130.4326,6,right,23,100,10lim,lim,fake,0,2,4.465666667,3,3
22713,10:23,56,227130.4326,5,right,23,100,12liar,liar,real,1,3,6.28625,4,0
22713,10:23,56,227130.4326,9,right,23,100,21bed,bed,real,0,1,6.149,3,-3
22713,10:23,56,227130.4326,9,right,23,100,21star,star,real,0,3,7.38425,4,-4
22713,10:23,56,227130.4326,8,right,23,100,6clim,clim,fake,1,3,4.04475,4,2
22713,10:23,56,227130.4326,5,right,23,100,4alfi,alfi,fake,3,3,5.3465,4,0
22713,10:23,56,227130.4326,1,right,23,100,21fat,fat,real,0,2,6.483666667,3,-3
22713,11:06,9849,227130.4626,5,Left,42,92,5yane,yane,fake,3,3,7.398,4,0
22713,11:06,9849,227130.4626,6,Left,42,92,13army,army,real,1,2,4.6335,4,0
22713,11:06,9849,227130.4626,5,Left,42,92,9beeg,beeg,fake,0,2,7.22775,4,-4
22713,11:06,9849,227130.4626,6,Left,42,92,23lion,lion,real,0,3,6.31175,4,4
22713,11:06,9849,227130.4626,4,Left,42,92,8taxe,taxe,fake,0,3,7.51875,4,-4
22713,11:06,9849,227130.4626,4,Left,42,92,14pest,pest,real,1,3,7.5035,4,-2
22713,11:06,9849,227130.4626,4,Left,42,92,18sour,sour,real,2,3,5.64475,4,0
22713,11:06,9849,227130.4626,5,Left,42,92,5jame,jame,fake,3,3,5.857,4,0
22713,11:06,9849,227130.4626,4,Left,42,92,19ugly,ugly,real,2,3,2.693,4,2
22713,11:06,9849,227130.4626,7,Left,42,92,23mom,mom,real,0,2,4.106333333,3,3
22713,11:06,9849,227130.4626,8,Left,42,92,16lake,lake,real,3,3,6.4165,4,0
22713,11:06,9849,227130.4626,4,Left,42,92,21bees,bees,real,0,2,8.30575,4,-4
